wave,state,lnLP,FSTS,FSTSsq,TCI_full,DAI_core,DAI_epay,lnEmp,firmage,foreigndummy,sample_base,sample_full,wave_2022,wave_2025,trend,trend2
2014,20,15.60727002719233,0.0,0.0,1.22480738984119,0.0,,3.2188758248682006,39.0,0.0,True,True,0,0,0,0
2014,20,15.712630542850155,0.0,0.0,1.22480738984119,1.0,,4.31748811353631,29.0,0.0,True,True,0,0,0,0
2014,20,15.270797790571116,0.0,0.0,1.22480738984119,1.0,,4.248495242049359,19.0,0.0,True,True,0,0,0,0
2014,20,15.830413578506539,1.0,1.0,1.22480738984119,0.0,,2.995732273553991,14.0,0.0,True,True,0,0,0,0
2014,20,15.424948470398375,1.0,1.0,2.063712020855144,1.0,,4.0943445622221,20.0,0.0,True,True,0,0,0,0
2014,20,14.75160391713461,0.1,0.010000000000000002,2.063712020855144,1.0,,2.995732273553991,29.0,0.0,True,True,0,0,0,0
2014,20,15.424948470398375,0.3,0.09,1.22480738984119,1.0,,3.4011973816621555,22.0,0.0,True,True,0,0,0,0
2014,20,14.395329053217216,1.0,1.0,1.22480738984119,1.0,,4.941642422609304,16.0,0.0,True,True,0,0,0,0
2014,20,13.815510557964274,1.0,1.0,0.38590275882723585,1.0,,3.4011973816621555,11.0,0.0,True,True,0,0,0,0
2014,20,12.511454295081355,0.0,0.0,-0.4530018721867182,1.0,,2.6390573296152584,15.0,0.0,True,True,0,0,0,0
2014,20,14.103192630416055,0.0,0.0,0.38590275882723585,1.0,,2.70805020110221,58.0,0.0,True,True,0,0,0,0
2014,20,14.508657738524219,0.0,0.0,1.22480738984119,1.0,,3.2188758248682006,16.0,0.0,True,True,0,0,0,0
2014,20,14.038654109278484,0.0,0.0,0.38590275882723585,1.0,,3.6888794541139363,17.0,0.0,True,True,0,0,0,0
2014,20,14.326336181730264,0.0,0.0,0.38590275882723585,1.0,,3.4011973816621555,21.0,0.0,True,True,0,0,0,0
2014,20,13.41004544985611,0.0,0.0,-0.4530018721867182,1.0,,2.70805020110221,12.0,0.0,True,True,0,0,0,0
2014,20,13.527828485512494,0.0,0.0,0.38590275882723585,0.0,,3.6888794541139363,14.0,0.0,True,True,0,0,0,0
2014,20,12.89921982609012,0.0,0.0,0.38590275882723585,1.0,,3.2188758248682006,10.0,0.0,True,True,0,0,0,0
2014,20,12.531495045964801,0.0,0.0,-1.2919065032006722,0.0,,2.5649493574615367,15.0,0.0,True,True,0,0,0,0
2014,20,15.424948470398375,0.0,0.0,-0.4530018721867182,1.0,,3.6888794541139363,19.0,0.0,True,True,0,0,0,0
2014,20,14.301018373745976,0.0,0.0,1.22480738984119,1.0,,3.6888794541139363,21.0,0.0,True,True,0,0,0,0
2014,20,15.424948470398375,0.0,0.0,1.22480738984119,1.0,,3.4011973816621555,15.0,0.0,True,True,0,0,0,0
2014,20,14.508657738524219,0.0,0.0,1.22480738984119,1.0,,3.2188758248682006,16.0,0.0,True,True,0,0,0,0
2014,20,14.103192630416055,0.0,0.0,0.38590275882723585,1.0,,2.70805020110221,16.0,0.0,True,True,0,0,0,0
2014,20,15.01948336229021,0.0,0.0,0.38590275882723585,0.0,,3.4011973816621555,15.0,0.0,True,True,0,0,0,0
2014,20,,0.0,0.0,0.38590275882723585,0.0,,2.70805020110221,11.0,0.0,False,False,0,0,0,0
2014,20,15.01948336229021,0.0,0.0,0.38590275882723585,0.0,,2.70805020110221,11.0,0.0,True,True,0,0,0,0
2014,20,,0.0,0.0,-1.2919065032006722,0.0,,1.791759469228055,18.0,0.0,False,False,0,0,0,0
2014,20,15.137266397946593,0.0,0.0,0.38590275882723585,1.0,,3.6888794541139363,13.0,0.0,True,True,0,0,0,0
2014,20,14.103192630416055,0.0,0.0,1.22480738984119,0.0,,2.70805020110221,11.0,0.0,True,True,0,0,0,0
2014,20,15.24262691360442,0.0,0.0,0.38590275882723585,1.0,,4.0943445622221,22.0,0.0,True,True,0,0,0,0
2014,20,15.781623414337107,0.0,0.0,1.22480738984119,1.0,,4.248495242049359,45.0,0.0,True,True,0,0,0,0
2014,20,13.815510557964274,0.0,0.0,0.38590275882723585,1.0,,2.995732273553991,13.0,0.0,True,True,0,0,0,0
2014,20,15.088476233777161,1.0,1.0,2.063712020855144,1.0,,4.248495242049359,8.0,0.0,True,True,0,0,0,0
2014,20,13.633189001170319,0.0,0.0,1.22480738984119,0.0,,2.4849066497880004,13.0,0.0,True,True,0,0,0,0
2014,20,15.24262691360442,0.0,0.0,0.38590275882723585,1.0,,4.0943445622221,14.0,0.0,True,True,0,0,0,0
2014,20,15.712630542850155,1.0,1.0,2.063712020855144,1.0,,3.8066624897703196,14.0,0.0,True,True,0,0,0,0
2014,20,14.508657738524219,0.5,0.25,1.22480738984119,1.0,,3.912023005428146,8.0,0.0,True,True,0,0,0,0
2014,20,15.89495209964411,0.65,0.42250000000000004,-1.2919065032006722,1.0,,3.2188758248682006,7.0,0.0,True,True,0,0,0,0
2014,20,14.811843997511966,0.1,0.010000000000000002,0.38590275882723585,0.0,,3.871201010907891,26.0,0.0,True,True,0,0,0,0
2014,20,12.691580461311874,0.0,0.0,-1.2919065032006722,0.0,,3.6888794541139363,14.0,0.0,True,True,0,0,0,0
2014,20,13.72020037815995,0.0,0.0,0.38590275882723585,0.0,,4.700480365792417,10.0,0.0,True,True,0,0,0,0
2014,20,15.648092021712584,0.5,0.25,1.22480738984119,1.0,,4.382026634673881,29.0,0.0,True,True,0,0,0,0
2014,20,14.508657738524219,0.0,0.0,1.22480738984119,1.0,,3.912023005428146,18.0,0.0,True,True,0,0,0,0
2014,20,15.162584205930884,1.0,1.0,2.063712020855144,1.0,,4.174387269895637,14.0,0.0,True,True,0,0,0,0
2014,20,15.201804919084164,0.0,0.0,0.38590275882723585,0.0,,3.2188758248682006,13.0,0.0,True,True,0,0,0,0
2014,20,13.41004544985611,0.0,0.0,0.38590275882723585,1.0,,3.4011973816621555,17.0,0.0,True,True,0,0,0,0
2014,20,15.648092021712584,0.0,0.0,1.22480738984119,1.0,,3.6888794541139363,16.0,0.0,True,True,0,0,0,0
2014,20,15.201804919084164,0.0,0.0,0.38590275882723585,1.0,,3.4011973816621555,14.0,0.0,True,True,0,0,0,0
2014,20,13.997832114758229,0.0,0.0,0.38590275882723585,1.0,,3.2188758248682006,13.0,0.0,True,True,0,0,0,0
2014,20,15.01948336229021,0.0,0.0,2.063712020855144,1.0,,3.4011973816621555,13.0,0.0,True,True,0,0,0,0
2014,20,15.088476233777161,0.9,0.81,2.063712020855144,1.0,,4.248495242049359,19.0,0.0,True,True,0,0,0,0
2014,20,10.819778284410283,0.0,0.0,0.38590275882723585,0.0,,3.6888794541139363,24.0,0.0,True,True,0,0,0,0
2014,20,13.084623049421483,0.0,0.0,0.38590275882723585,0.0,,3.295836866004329,5.0,0.0,True,True,0,0,0,0
2014,20,11.925770680376015,0.0,0.0,-0.4530018721867182,0.0,,3.8066624897703196,7.0,0.0,True,True,0,0,0,0
2014,20,13.681979165339751,0.0,0.0,-0.4530018721867182,0.0,,3.871201010907891,5.0,0.0,True,True,0,0,0,0
2014,20,15.483217378522351,0.0,0.0,0.38590275882723585,0.0,,1.9459101490553132,39.0,0.0,True,True,0,0,0,0
2014,20,12.968212697577071,0.0,0.0,-1.2919065032006722,0.0,,3.5553480614894135,13.0,0.0,True,True,0,0,0,0
2014,20,16.62892127472431,0.0,0.0,1.22480738984119,1.0,,2.70805020110221,14.0,0.0,True,True,0,0,0,0
2014,20,14.796339810976,0.7,0.48999999999999994,-0.4530018721867182,1.0,,5.652489180268651,30.0,0.0,True,True,0,0,0,0
2014,20,14.634637541384782,0.4,0.16000000000000003,1.22480738984119,1.0,,5.375278407684165,25.0,0.0,True,True,0,0,0,0
2014,20,16.04121460662236,0.0,0.0,0.38590275882723585,0.0,,2.302585092994046,41.0,0.0,True,True,0,0,0,0
2014,20,13.122363377404328,0.0,0.0,-0.4530018721867182,0.0,,3.6888794541139363,34.0,0.0,True,True,0,0,0,0
2014,20,13.96249274831292,0.0,0.0,0.38590275882723585,0.0,,2.4849066497880004,22.0,0.0,True,True,0,0,0,0
2014,20,13.081541382884074,0.0,0.0,-1.2919065032006722,0.0,,2.302585092994046,9.0,0.0,True,True,0,0,0,0
2014,20,15.935774094164366,1.0,1.0,-0.4530018721867182,1.0,,4.0943445622221,12.0,0.0,True,True,0,0,0,0
2014,20,15.527227319518792,1.0,1.0,-0.4530018721867182,1.0,,4.174387269895637,20.0,0.0,True,True,0,0,0,0
2014,20,12.429216196844383,0.0,0.0,-1.2919065032006722,0.0,,2.302585092994046,8.0,0.0,True,True,0,0,0,0
2014,20,15.60727002719233,1.0,1.0,-1.2919065032006722,1.0,,2.302585092994046,8.0,0.0,True,True,0,0,0,0
2014,20,12.611537753638338,0.0,0.0,-1.2919065032006722,0.0,,2.302585092994046,9.0,0.0,True,True,0,0,0,0
2014,20,14.76742846748158,1.0,1.0,1.22480738984119,1.0,,7.05444965813294,30.0,0.0,True,True,0,0,0,0
2014,20,15.00509462483811,0.0,0.0,1.22480738984119,0.0,,3.332204510175204,35.0,0.0,True,True,0,0,0,0
2014,20,13.703592641760288,0.2,0.04000000000000001,0.38590275882723585,1.0,,4.442651256490317,24.0,0.0,True,True,0,0,0,0
2014,20,14.759117100485392,0.0,0.0,1.22480738984119,1.0,,4.174387269895637,13.0,0.0,True,True,0,0,0,0
2014,20,12.100712129872347,0.0,0.0,0.38590275882723585,0.0,,3.2188758248682006,41.0,0.0,True,True,0,0,0,0
2014,20,15.201804919084164,0.0,0.0,0.38590275882723585,1.0,,3.2188758248682006,23.0,0.0,True,True,0,0,0,0
2014,20,12.89921982609012,0.0,0.0,-1.2919065032006722,0.0,,3.2188758248682006,19.0,0.0,True,True,0,0,0,0
2014,20,14.73180128983843,0.0,0.0,0.38590275882723585,0.0,,2.302585092994046,14.0,0.0,True,True,0,0,0,0
2014,20,14.326336181730264,0.0,0.0,0.38590275882723585,0.0,,2.8903717578961645,22.0,0.0,True,True,0,0,0,0
2014,20,14.528460365820399,0.5,0.25,0.38590275882723585,1.0,,5.521460917862246,24.0,0.0,True,True,0,0,0,0
2014,20,13.053370505917377,0.0,0.0,-1.2919065032006722,0.0,,3.4011973816621555,11.0,0.0,True,True,0,0,0,0
2014,20,13.41004544985611,0.0,0.0,0.38590275882723585,1.0,,4.0943445622221,13.0,0.0,True,True,0,0,0,0
2014,20,12.747669927962917,0.0,0.0,-1.2919065032006722,0.0,,3.4657359027997265,21.0,0.0,True,True,0,0,0,0
2014,20,13.41004544985611,0.0,0.0,0.38590275882723585,0.0,,2.70805020110221,13.0,0.0,True,True,0,0,0,0
2014,20,14.59203934746327,1.0,1.0,2.063712020855144,1.0,,5.438079308923196,12.0,0.0,True,True,0,0,0,0
2014,20,13.997832114758229,0.0,0.0,1.22480738984119,0.0,,3.2188758248682006,17.0,0.0,True,True,0,0,0,0
2014,20,14.508657738524219,0.0,0.0,-0.4530018721867182,1.0,,3.912023005428146,19.0,0.0,True,True,0,0,0,0
2014,20,13.1869018985419,0.0,0.0,0.38590275882723585,1.0,,2.70805020110221,18.0,0.0,True,True,0,0,0,0
2014,20,13.815510557964274,0.0,0.0,0.38590275882723585,0.0,,2.995732273553991,9.0,0.0,True,True,0,0,0,0
2014,20,15.830413578506539,0.0,0.0,1.22480738984119,1.0,,3.6888794541139363,16.0,0.0,True,True,0,0,0,0
2014,20,13.795307850646754,0.0,0.0,-1.2919065032006722,0.0,,3.912023005428146,34.0,0.0,True,True,0,0,0,0
2014,20,14.403297222866392,0.0,0.0,0.38590275882723585,1.0,,3.4011973816621555,10.0,0.0,True,True,0,0,0,0
2014,20,13.515405965513937,0.0,0.0,0.38590275882723585,0.0,,3.9889840465642745,24.0,0.0,True,True,0,0,0,0
2014,20,14.73180128983843,0.0,0.0,1.22480738984119,0.0,,2.8903717578961645,22.0,0.0,True,True,0,0,0,0
2014,20,14.103192630416055,0.0,0.0,0.38590275882723585,0.0,,2.70805020110221,22.0,0.0,True,True,0,0,0,0
2014,20,14.675711823187386,0.4,0.16000000000000003,0.38590275882723585,1.0,,4.700480365792417,26.0,0.0,True,True,0,0,0,0
2014,20,15.542731506054757,0.0,0.0,-1.2919065032006722,0.0,,3.871201010907891,14.0,0.0,True,True,0,0,0,0
2014,20,14.753780196557205,0.0,0.0,-1.2919065032006722,1.0,,5.19295685089021,19.0,0.0,True,True,0,0,0,0
2014,20,13.815510557964274,0.0,0.0,-0.4530018721867182,0.0,,2.995732273553991,7.0,0.0,True,True,0,0,0,0
2014,20,13.527828485512494,0.0,0.0,-1.2919065032006722,0.0,,4.382026634673881,13.0,0.0,True,True,0,0,0,0
2014,20,13.42984807715229,0.0,0.0,-1.2919065032006722,0.0,,2.302585092994046,39.0,0.0,True,True,0,0,0,0
2014,20,13.1869018985419,0.0,0.0,-1.2919065032006722,0.0,,2.70805020110221,39.0,0.0,True,True,0,0,0,0
2014,20,13.458835614025542,0.0,0.0,-1.2919065032006722,0.0,,2.995732273553991,9.0,0.0,True,True,0,0,0,0
2014,20,12.785891140783116,0.0,0.0,0.38590275882723585,0.0,,1.9459101490553132,5.0,0.0,True,True,0,0,0,0
2014,20,14.119721932367266,0.0,0.0,-1.2919065032006722,0.0,,2.1972245773362196,5.0,0.0,True,True,0,0,0,0
2014,20,13.276514057231587,0.0,0.0,-1.2919065032006722,0.0,,1.791759469228055,14.0,0.0,True,True,0,0,0,0
2014,20,13.399995114002609,0.0,0.0,-0.4530018721867182,0.0,,3.912023005428146,7.0,0.0,True,True,0,0,0,0
2014,20,13.500799813124575,0.0,0.0,1.22480738984119,0.0,,4.0943445622221,29.0,0.0,True,True,0,0,0,0
2014,20,13.165848489344068,0.0,0.0,-0.4530018721867182,0.0,,5.19295685089021,24.0,0.0,True,True,0,0,0,0
2014,20,14.103192630416055,0.0,0.0,-1.2919065032006722,0.0,,4.90527477843843,25.0,0.0,True,True,0,0,0,0
2014,20,13.122363377404328,0.0,0.0,0.38590275882723585,0.0,,3.2188758248682006,14.0,0.0,True,True,0,0,0,0
2014,20,14.147644392986889,0.0,0.0,-1.2919065032006722,0.0,,5.10594547390058,18.0,0.0,True,True,0,0,0,0
2014,20,13.38472764187182,0.0,0.0,0.38590275882723585,0.0,,2.302585092994046,54.0,0.0,True,True,0,0,0,0
2014,20,12.919806459698508,0.0,0.0,-1.2919065032006722,0.0,,3.2188758248682006,8.0,0.0,True,True,0,0,0,0
2014,20,14.55054868023338,0.0,0.0,-0.4530018721867182,1.0,,5.231108616854587,27.0,0.0,True,True,0,0,0,0
2014,20,13.122363377404328,0.0,0.0,-1.2919065032006722,0.0,,2.70805020110221,29.0,0.0,True,True,0,0,0,0
2014,20,13.520393507024975,0.0,0.0,-0.4530018721867182,0.0,,6.1092475827643655,7.0,0.0,True,True,0,0,0,0
2014,20,14.664495306443701,0.0,0.0,-1.2919065032006722,1.0,,4.700480365792417,7.0,0.0,True,True,0,0,0,0
2014,20,12.206072645530174,0.0,0.0,-1.2919065032006722,0.0,,3.6888794541139363,7.0,0.0,True,True,0,0,0,0
2014,20,16.154909624081036,0.75,0.5625,-1.2919065032006722,0.0,,2.995732273553991,11.0,0.0,True,True,0,0,0,0
2014,20,13.687677186454389,0.0,0.0,-1.2919065032006722,0.0,,3.912023005428146,14.0,0.0,True,True,0,0,0,0
2014,20,13.017002861746503,0.0,0.0,-1.2919065032006722,0.0,,4.0943445622221,7.0,0.0,True,True,0,0,0,0
2014,20,13.544357787463703,0.0,0.0,-1.2919065032006722,0.0,,2.772588722239781,4.0,0.0,True,True,0,0,0,0
2014,20,15.449046021977434,0.0,0.0,-1.2919065032006722,1.0,,4.406719247264253,20.0,0.0,True,True,0,0,0,0
2014,20,13.41004544985611,0.0,0.0,-1.2919065032006722,0.0,,1.791759469228055,4.0,0.0,True,True,0,0,0,0
2014,20,13.41004544985611,0.95,0.9025,-0.4530018721867182,0.0,,4.0943445622221,7.0,0.0,True,True,0,0,0,0
2014,20,13.641157170819497,1.0,1.0,-1.2919065032006722,1.0,,3.912023005428146,13.0,0.0,True,True,0,0,0,0
2014,20,11.33857207782545,0.0,0.0,-1.2919065032006722,0.0,,3.2188758248682006,6.0,0.0,True,True,0,0,0,0
2014,20,15.114793542094535,1.0,1.0,0.38590275882723585,1.0,,3.8066624897703196,22.0,0.0,True,True,0,0,0,0
2014,20,13.553146293496782,0.0,0.0,-1.2919065032006722,0.0,,3.258096538021482,3.0,0.0,True,True,0,0,0,0
2014,20,13.122363377404328,0.0,0.0,-1.2919065032006722,0.0,,1.9459101490553132,6.0,0.0,True,True,0,0,0,0
2014,20,15.006060341958069,1.0,1.0,-1.2919065032006722,0.0,,3.8066624897703196,27.0,0.0,True,True,0,0,0,0
2014,20,12.301382825334498,0.0,0.0,-1.2919065032006722,0.0,,2.302585092994046,9.0,0.0,True,True,0,0,0,0
2014,20,,1.0,1.0,-0.4530018721867182,0.0,,5.703782474656201,19.0,0.0,False,False,0,0,0,0
2014,20,,0.0,0.0,-1.2919065032006722,1.0,,1.791759469228055,3.0,0.0,False,False,0,0,0,0
2014,20,13.527828485512494,0.0,0.0,-0.4530018721867182,0.0,,4.0943445622221,11.0,0.0,True,True,0,0,0,0
2014,20,12.360223325357433,1.0,1.0,-1.2919065032006722,0.0,,2.4849066497880004,8.0,0.0,True,True,0,0,0,0
2014,20,12.615802152424795,1.0,1.0,-1.2919065032006722,1.0,,5.049856007249537,1.0,0.0,True,True,0,0,0,0
2014,20,14.85160248965105,0.0,0.0,-1.2919065032006722,0.0,,3.091042453358316,27.0,0.0,True,True,0,0,0,0
2014,20,13.527828485512494,0.0,0.0,0.38590275882723585,0.0,,2.302585092994046,8.0,0.0,True,True,0,0,0,0
2014,20,14.845129975145433,0.0,0.0,-1.2919065032006722,0.0,,2.302585092994046,13.0,0.0,True,True,0,0,0,0
2014,20,13.122363377404328,0.0,0.0,-1.2919065032006722,0.0,,1.791759469228055,16.0,0.0,True,True,0,0,0,0
2014,20,12.948009990259552,0.0,0.0,0.38590275882723585,0.0,,2.302585092994046,10.0,0.0,True,True,0,0,0,0
2014,20,13.217673557208654,0.0,0.0,-1.2919065032006722,0.0,,2.302585092994046,3.0,0.0,True,True,0,0,0,0
2014,20,14.444531253700148,0.0,0.0,0.38590275882723585,0.0,,3.091042453358316,30.0,0.0,True,True,0,0,0,0
2014,20,13.41004544985611,0.0,0.0,-0.4530018721867182,0.0,,2.70805020110221,9.0,0.0,True,True,0,0,0,0
2014,20,13.38472764187182,0.0,0.0,-1.2919065032006722,0.0,,2.0794415416798357,58.0,0.0,True,True,0,0,0,0
2014,20,14.446137381542885,0.0,0.0,0.38590275882723585,1.0,,5.10594547390058,15.0,1.0,True,True,0,0,0,0
2014,20,13.327261488377188,0.0,0.0,0.38590275882723585,1.0,,2.995732273553991,16.0,0.0,True,True,0,0,0,0
2014,20,14.930652148583594,0.4,0.16000000000000003,1.22480738984119,1.0,,5.991464547107982,33.0,0.0,True,True,0,0,0,0
2014,20,13.722420134898263,0.0,0.0,0.38590275882723585,1.0,,4.499809670330265,19.0,0.0,True,True,0,0,0,0
2014,20,13.097670764813957,0.0,0.0,1.22480738984119,0.0,,3.713572066704308,44.0,0.0,True,True,0,0,0,0
2014,20,15.137266397946593,0.0,0.0,0.38590275882723585,1.0,,3.6888794541139363,17.0,0.0,True,True,0,0,0,0
2014,20,15.454507272639919,0.0,0.0,0.38590275882723585,0.0,,2.0794415416798357,31.0,0.0,True,True,0,0,0,0
2014,20,15.24821129189832,0.0,0.0,0.38590275882723585,0.0,,2.302585092994046,26.0,0.0,True,True,0,0,0,0
2014,20,14.938273306864668,0.0,0.0,0.38590275882723585,0.0,,2.70805020110221,30.0,0.0,True,True,0,0,0,0
2014,20,11.512925464970229,0.0,0.0,-1.2919065032006722,0.0,,1.791759469228055,69.0,0.0,True,True,0,0,0,0
2014,20,15.111606651166015,0.0,0.0,0.38590275882723585,0.0,,2.995732273553991,38.0,0.0,True,True,0,0,0,0
2014,20,14.957607958572122,0.0,0.0,-0.4530018721867182,0.0,,2.70805020110221,18.0,0.0,True,True,0,0,0,0
2014,20,14.239142970027887,0.5,0.25,0.38590275882723585,1.0,,3.6888794541139363,38.0,0.0,True,True,0,0,0,0
2014,20,12.577636201962656,0.5,0.25,-0.4530018721867182,0.0,,2.995732273553991,32.0,0.0,True,True,0,0,0,0
2014,20,13.345506928718539,0.0,0.0,-0.4530018721867182,1.0,,2.0794415416798357,4.0,0.0,True,True,0,0,0,0
2014,20,13.9208710736221,0.0,0.0,-1.2919065032006722,0.0,,2.1972245773362196,20.0,0.0,True,True,0,0,0,0
2014,20,13.975658257263907,0.0,0.0,0.38590275882723585,0.0,,3.6375861597263857,28.0,0.0,True,True,0,0,0,0
2014,20,12.983101310070822,0.0,0.0,-1.2919065032006722,1.0,,2.4849066497880004,8.0,0.0,True,True,0,0,0,0
2014,20,15.861014018955256,0.6,0.36,2.063712020855144,1.0,,6.156978985585555,23.0,1.0,True,True,0,0,0,0
2014,20,13.16158409055761,0.0,0.0,-0.4530018721867182,0.0,,2.302585092994046,7.0,0.0,True,True,0,0,0,0
2014,20,,1.0,1.0,-0.4530018721867182,1.0,,4.382026634673881,5.0,0.0,False,False,0,0,0,0
2014,20,14.22097566607244,0.0,0.0,-0.4530018721867182,0.0,,2.302585092994046,14.0,0.0,True,True,0,0,0,0
2014,20,13.997832114758229,0.0,0.0,0.38590275882723585,0.0,,2.0794415416798357,18.0,0.0,True,True,0,0,0,0
2014,20,14.172185501903007,0.0,0.0,0.38590275882723585,1.0,,3.5553480614894135,7.0,0.0,True,True,0,0,0,0
2014,20,14.22097566607244,0.0,0.0,0.38590275882723585,1.0,,2.995732273553991,18.0,0.0,True,True,0,0,0,0
2014,20,13.345506928718539,0.0,0.0,-1.2919065032006722,0.0,,3.6888794541139363,5.0,0.0,True,True,0,0,0,0
2014,20,12.994530005894443,0.0,0.0,-1.2919065032006722,0.0,,4.605170185988092,29.0,0.0,True,True,0,0,0,0
2014,20,14.096319061472883,0.0,0.0,-1.2919065032006722,0.0,,2.302585092994046,5.0,0.0,True,True,0,0,0,0
2014,20,13.276514057231587,0.0,0.0,0.38590275882723585,0.0,,3.4011973816621555,11.0,0.0,True,True,0,0,0,0
2014,20,,0.0,0.0,-1.2919065032006722,0.0,,2.4849066497880004,6.0,0.0,False,False,0,0,0,0
2014,20,14.326336181730264,0.0,0.0,1.22480738984119,1.0,,4.0943445622221,9.0,0.0,True,True,0,0,0,0
2014,20,13.592367006650065,0.9,0.81,-1.2919065032006722,0.0,,3.912023005428146,24.0,0.0,True,True,0,0,0,0
2014,20,14.115615150414612,0.0,0.0,-1.2919065032006722,0.0,,2.302585092994046,5.0,0.0,True,True,0,0,0,0
2014,20,13.627458326461335,0.0,0.0,-1.2919065032006722,0.0,,3.5553480614894135,5.0,0.0,True,True,0,0,0,0
2014,20,14.508657738524219,0.0,0.0,0.38590275882723585,1.0,,3.912023005428146,22.0,0.0,True,True,0,0,0,0
2014,20,15.60727002719233,0.0,0.0,1.22480738984119,1.0,,3.912023005428146,25.0,0.0,True,True,0,0,0,0
2014,20,15.830413578506539,0.0,0.0,1.22480738984119,1.0,,3.6888794541139363,25.0,0.0,True,True,0,0,0,0
2014,20,14.776921725118898,0.0,0.0,0.38590275882723585,0.0,,3.258096538021482,17.0,0.0,True,True,0,0,0,0
2014,20,14.978661367769956,0.0,0.0,0.38590275882723585,0.0,,3.2188758248682006,14.0,0.0,True,True,0,0,0,0
2014,20,15.424948470398375,0.0,0.0,1.22480738984119,1.0,,3.6888794541139363,17.0,0.0,True,True,0,0,0,0
2014,20,14.354507058696962,0.0,0.0,0.38590275882723585,1.0,,3.5553480614894135,14.0,0.0,True,True,0,0,0,0
2014,20,15.01948336229021,0.0,0.0,1.22480738984119,1.0,,4.31748811353631,24.0,0.0,True,True,0,0,0,0
2014,20,13.746517686477322,0.0,0.0,0.38590275882723585,0.0,,1.791759469228055,23.0,0.0,True,True,0,0,0,0
2014,20,15.391046918722694,0.0,0.0,1.22480738984119,1.0,,3.4011973816621555,9.0,0.0,True,True,0,0,0,0
2014,20,13.447785777838957,0.0,0.0,-1.2919065032006722,1.0,,4.867534450455582,26.0,0.0,True,True,0,0,0,0
2014,20,14.642189131148742,0.0,0.0,1.22480738984119,1.0,,3.5553480614894135,24.0,0.0,True,True,0,0,0,0
2014,20,13.815510557964274,0.0,0.0,0.38590275882723585,1.0,,3.4011973816621555,8.0,0.0,True,True,0,0,0,0
2014,20,14.662808418351478,0.0,0.0,0.38590275882723585,0.0,,2.70805020110221,13.0,0.0,True,True,0,0,0,0
2014,20,15.01948336229021,0.0,0.0,1.22480738984119,1.0,,3.4011973816621555,22.0,0.0,True,True,0,0,0,0
2014,20,15.137266397946593,0.0,0.0,1.22480738984119,1.0,,3.6888794541139363,20.0,0.0,True,True,0,0,0,0
2014,20,14.837161805496256,0.2,0.04000000000000001,1.22480738984119,1.0,,4.499809670330265,27.0,0.0,True,True,0,0,0,0
2014,20,15.307165434741991,0.0,0.0,0.38590275882723585,1.0,,3.8066624897703196,19.0,0.0,True,True,0,0,0,0
2014,20,14.038654109278484,0.0,0.0,0.38590275882723585,0.0,,3.6888794541139363,16.0,0.0,True,True,0,0,0,0
2014,20,13.270783382522602,0.0,0.0,1.22480738984119,1.0,,3.912023005428146,26.0,0.0,True,True,0,0,0,0
2014,20,14.662808418351478,0.0,0.0,0.38590275882723585,1.0,,2.70805020110221,62.0,0.0,True,True,0,0,0,0
2014,20,15.712630542850155,0.0,0.0,1.22480738984119,1.0,,3.4011973816621555,10.0,0.0,True,True,0,0,0,0
2014,20,14.326336181730264,0.0,0.0,0.38590275882723585,1.0,,3.4011973816621555,16.0,0.0,True,True,0,0,0,0
2014,20,14.914122846632385,0.0,0.0,0.38590275882723585,0.0,,2.995732273553991,16.0,0.0,True,True,0,0,0,0
2014,20,13.815510557964274,0.0,0.0,0.38590275882723585,1.0,,3.4011973816621555,16.0,0.0,True,True,0,0,0,0
2014,20,14.865332682462952,0.0,0.0,0.38590275882723585,1.0,,3.5553480614894135,19.0,0.0,True,True,0,0,0,0
2014,20,15.424948470398375,0.0,0.0,2.063712020855144,1.0,,4.0943445622221,22.0,0.0,True,True,0,0,0,0
2014,20,12.272647136152843,0.8,0.6400000000000001,0.38590275882723585,0.0,,5.62040086571715,20.0,0.0,True,True,0,0,0,0
2014,20,14.326336181730264,0.14,0.019600000000000003,0.38590275882723585,1.0,,2.4849066497880004,30.0,0.0,True,True,0,0,0,0
2014,20,14.22097566607244,0.0,0.0,-0.4530018721867182,0.0,,2.995732273553991,44.0,0.0,True,True,0,0,0,0
2014,20,13.969661237791533,0.3,0.09,-0.4530018721867182,1.0,,4.0943445622221,11.0,0.0,True,True,0,0,0,0
2014,20,16.056397536488102,1.0,1.0,0.38590275882723585,1.0,,4.0943445622221,14.0,0.0,True,True,0,0,0,0
2014,20,14.914122846632385,0.0,0.0,0.38590275882723585,1.0,,3.912023005428146,17.0,0.0,True,True,0,0,0,0
2014,20,15.424948470398375,0.0,0.0,1.22480738984119,0.0,,3.4011973816621555,14.0,0.0,True,True,0,0,0,0
2014,20,14.508657738524219,0.0,0.0,-0.4530018721867182,1.0,,3.2188758248682006,15.0,0.0,True,True,0,0,0,0
2014,20,12.429216196844383,0.0,0.0,1.22480738984119,0.0,,3.332204510175204,84.0,0.0,True,True,0,0,0,0
2014,20,13.091904169919621,0.0,0.0,-1.2919065032006722,0.0,,2.995732273553991,34.0,0.0,True,True,0,0,0,0
2014,20,13.304684934198283,0.0,0.0,-1.2919065032006722,0.0,,2.995732273553991,29.0,0.0,True,True,0,0,0,0
