wave,state,lnLP,FSTS,FSTSsq,TCI_full,DAI_core,DAI_epay,lnEmp,firmage,foreigndummy,sample_base,sample_full
2025,21,15.24262691360442,0.0,0.0,-0.4720619403338053,0.0,0.8,4.0943445622221,53.0,0.0,True,True
2025,1,15.984564258333798,0.0,0.0,-0.4720619403338053,0.0,0.8,2.772588722239781,20.0,0.0,True,True
2025,11,15.360829336960917,0.0,0.0,1.2290168329667261,1.0,0.55,5.181783550292085,19.0,0.0,True,True
2025,15,14.914122846632385,0.0,0.0,-0.4720619403338053,0.0,0.6,3.6888794541139363,56.0,0.0,True,True
2025,5,14.009666572405232,0.0,0.0,-0.4720619403338053,0.0,0.7,3.5553480614894135,8.0,0.0,True,True
2025,19,14.102078325598452,0.4,0.16000000000000003,-0.4720619403338053,1.0,0.45,4.553876891600541,17.0,1.0,True,True
2025,22,16.0025066352504,0.0,0.0,-0.4720619403338053,1.0,0.3,4.836281906951478,18.0,0.0,True,True
2025,18,14.51426697728873,0.0,0.0,1.2290168329667261,1.0,0.75,2.0794415416798357,40.0,0.0,True,True
2025,13,16.574854053454036,0.0,0.0,-0.4720619403338053,0.0,0.8,2.9444389791664403,30.0,0.0,True,True
2025,24,14.51852990061098,0.0,0.0,1.2290168329667261,1.0,0.6,2.9444389791664403,60.0,0.0,True,True
2025,9,15.110237725558674,0.0,0.0,1.2290168329667261,1.0,0.65,5.598421958998375,29.0,0.0,True,True
2025,14,15.781623414337107,0.0,0.0,-0.4720619403338053,1.0,0.85,4.248495242049359,10.0,0.0,True,True
2025,7,14.669000388599398,0.4,0.16000000000000003,-0.4720619403338053,1.0,0.6,5.438079308923196,30.0,1.0,True,True
2025,20,14.192804789105741,0.0,0.0,1.2290168329667261,1.0,0.7,2.8903717578961645,15.0,0.0,True,True
2025,21,15.344905762724839,0.0,0.0,-0.4720619403338053,0.0,0.6,4.867534450455582,21.0,0.0,True,True
2025,1,16.235878686614704,0.0,0.0,-0.4720619403338053,0.0,0.7,4.382026634673881,52.0,0.0,True,True
2025,1,14.914122846632385,0.0,0.0,-0.4720619403338053,0.0,0.7,2.995732273553991,11.0,0.0,True,True
2025,1,15.789591583986283,0.0,0.0,-0.4720619403338053,0.0,0.8,3.2188758248682006,7.0,0.0,True,True
2025,20,15.984564258333798,0.0,0.0,-0.4720619403338053,0.0,0.8,2.772588722239781,7.0,0.0,True,True
2025,20,15.904521550660261,0.0,0.0,1.2290168329667261,0.0,0.99,3.9512437185814275,7.0,0.0,True,True
2025,21,15.162584205930884,0.0,0.0,-0.4720619403338053,0.0,0.8,4.174387269895637,23.0,0.0,True,True
2025,6,15.9662151196656,0.0,0.0,1.2290168329667261,1.0,0.32,2.3978952727983707,8.0,0.0,True,True
2025,23,15.90266040937994,0.3,0.09,2.930095606267258,1.0,0.65,5.241747015059643,17.0,0.0,True,True
2025,23,15.295381358478886,0.25,0.0625,2.930095606267258,1.0,0.75,5.472270673671475,33.0,0.0,True,True
2025,23,16.076752687423937,0.0,0.0,-0.4720619403338053,0.0,0.65,3.5553480614894135,20.0,0.0,True,True
2025,20,15.86026654165622,0.0,0.0,-0.4720619403338053,0.0,0.75,4.700480365792417,13.0,0.0,True,True
2025,15,14.796339810976,0.0,0.0,-0.4720619403338053,0.0,0.6,5.0106352940962555,20.0,0.0,True,True
2025,13,14.375126345899696,0.0,0.0,-0.4720619403338053,1.0,0.75,4.787491742782046,18.0,0.0,True,True
2025,13,16.225726315150684,0.0,0.0,-0.4720619403338053,1.0,0.75,4.477336814478207,30.0,0.0,True,True
2025,8,15.368859003747332,0.0,0.0,-0.4720619403338053,1.0,0.8,4.007333185232471,35.0,0.0,True,True
2025,15,14.508657738524219,0.0,0.0,-0.4720619403338053,0.0,0.6,3.5553480614894135,10.0,0.0,True,True
2025,18,15.050555581844621,0.0,0.0,-0.4720619403338053,0.0,0.75,2.70805020110221,20.0,0.0,True,True
2025,10,14.252136371039986,0.0,0.0,1.2290168329667261,1.0,0.6,6.476972362889683,54.0,0.0,True,True
2025,8,15.070468917023078,0.0,0.0,1.2290168329667261,1.0,0.9,5.783825182329737,50.0,0.0,True,True
2025,4,14.504617328987214,0.1,0.010000000000000002,-0.4720619403338053,0.0,0.32,4.127134385045092,35.0,0.0,True,True
2025,4,14.70516393031013,0.0,0.0,1.2290168329667261,1.0,0.4,3.5553480614894135,65.0,0.0,True,True
2025,5,14.954396745770325,0.0,0.0,4.631174379567789,1.0,0.75,5.8998973535824915,29.0,0.0,True,True
2025,21,15.712630542850155,0.0,0.0,-0.4720619403338053,0.0,0.4,5.087596335232384,26.0,0.0,True,True
2025,8,15.201804919084164,0.0,0.0,-0.4720619403338053,1.0,0.75,5.703782474656201,52.0,0.0,True,True
2025,1,15.999831730464585,0.0,0.0,-0.4720619403338053,0.0,0.7,2.5649493574615367,11.0,0.0,True,True
2025,18,14.711043326353916,0.0,0.0,-0.4720619403338053,1.0,0.65,4.8283137373023015,43.0,0.0,True,True
2025,19,14.998482098734705,0.7,0.48999999999999994,-0.4720619403338053,1.0,0.8,4.700480365792417,30.0,0.0,True,True
2025,16,15.499056442552096,0.0,0.0,1.2290168329667261,1.0,0.7,2.5649493574615367,24.0,0.0,True,True
2025,23,14.240633039537293,0.0,0.0,-0.4720619403338053,0.0,0.6,2.8903717578961645,16.0,0.0,True,True
2025,8,15.995493328865987,0.0,0.0,-0.4720619403338053,1.0,0.7,5.560681631015528,11.0,0.0,True,True
2025,21,16.363218108991305,0.0,0.0,-0.4720619403338053,0.0,0.75,2.1972245773362196,15.0,0.0,True,True
2025,20,13.949041950588796,0.0,0.0,-0.4720619403338053,1.0,0.7,4.248495242049359,3.0,0.0,True,True
