id,apc_list.value,apc_paid.value,authorships.author.display_name,authorships.author.id,authorships.author.orcid,authorships.countries,authorships.institutions.display_name,authorships.institutions.id,authorships.is_corresponding,best_oa_location.license,citation_normalized_percentile.value,cited_by_count,corresponding_institution_ids,display_name,doi,funders.display_name,fwci,ids.pmid,is_retracted,language,open_access.is_oa,open_access.oa_status,primary_location.source.display_name,primary_location.source.host_organization,primary_location.source.host_organization_name,primary_location.source.id,primary_location.source.issn_l,primary_location.source.type,primary_topic.display_name,publication_date,publication_year,type
https://openalex.org/W2888007171,3670,,Wenbin Sun|Joseph M. Price|Yuan Ding,https://openalex.org/A5075136529|https://openalex.org/A5019207833|https://openalex.org/A5082135377,https://orcid.org/0000-0001-7135-0655||https://orcid.org/0000-0001-9802-4606,US|US|CN,Rockhurst University|Belmont University|Hohai University,https://openalex.org/I114250311|https://openalex.org/I47500176|https://openalex.org/I163340411,True|False|False,,0.96700011,70,https://openalex.org/I114250311,The longitudinal effects of internationalization on firm performance: The moderating role of marketing capability,https://doi.org/10.1016/j.jbusres.2018.08.014,,7.4628,,False,en,False,closed,Journal of Business Research,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/S93284759,0148-2963,journal,International Business and FDI,2018-08-23,2018,article
https://openalex.org/W2085896729,2390,,Goudarz Azar|Rian Drogendijk,https://openalex.org/A5056677419|https://openalex.org/A5051542228,https://orcid.org/0000-0001-8129-3092|https://orcid.org/0000-0003-0720-1617,SE|SE,Swedish University of Agricultural Sciences|Uppsala University,https://openalex.org/I298625061|https://openalex.org/I123387679,True|False,,0.98662101,76,https://openalex.org/I298625061,"Psychic Distance, Innovation, and Firm Performance",https://doi.org/10.1007/s11575-014-0219-2,,15.7222,,False,en,False,closed,Management International Review,https://openalex.org/P4310319900,Springer Science+Business Media,https://openalex.org/S128478731,0938-8249,journal,Innovation and Knowledge Management,2014-09-05,2014,article
https://openalex.org/W1996339414,,,In Hyeock Lee,https://openalex.org/A5077037071,https://orcid.org/0000-0002-1698-4521,US,Western Kentucky University,https://openalex.org/I94339441,True,,0.97719824,56,https://openalex.org/I94339441,The M Curve: The Performance of Born‐Regional Firms From Korea,https://doi.org/10.1108/1525383x201000017,,11.0248,,False,en,False,closed,Multinational Business Review,https://openalex.org/P4310319811,Emerald Publishing Limited,https://openalex.org/S2764892107,1525-383X,journal,International Business and FDI,2010-11-11,2010,article
https://openalex.org/W2150274892,3320,,Xiaoyun Chen|Huan Zou|Danny T. Wang,https://openalex.org/A5100702113|https://openalex.org/A5042284179|https://openalex.org/A5020590099,https://orcid.org/0000-0002-0516-3437|https://orcid.org/0000-0002-3952-8481|https://orcid.org/0000-0002-5244-0097,MO|GB|HK,University of Macau|Loughborough University|University of Hong Kong,https://openalex.org/I204512498|https://openalex.org/I143804889|https://openalex.org/I889458895,True|False|False,,0.95337671,117,https://openalex.org/I204512498,"How do new ventures grow? Firm capabilities, growth strategies and performance",https://doi.org/10.1016/j.ijresmar.2009.08.004,Loughborough University|Tongji University,4.8864,,False,en,False,closed,International Journal of Research in Marketing,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/S11810700,0167-8116,journal,Corporate Finance and Governance,2009-09-16,2009,article
https://openalex.org/W2615171037,,,Lucas WA Booltink|Ayse Saka‐Helmhout,https://openalex.org/A5002868359|https://openalex.org/A5043644592,|https://orcid.org/0000-0002-7012-4426,|NL,|Radboud University Nijmegen,|https://openalex.org/I145872427,False|True,cc-by-nc,0.99589135,87,https://openalex.org/I145872427,The effects of R&amp;D intensity and internationalization on the performance of non-high-tech SMEs,https://doi.org/10.1177/0266242617707566,,41.4004,,False,en,True,hybrid,International Small Business Journal Researching Entrepreneurship,https://openalex.org/P4310320017,SAGE Publishing,https://openalex.org/S107859553,0266-2426,journal,Firm Innovation and Growth,2017-05-18,2017,article
https://openalex.org/W2044090126,,,James A. Wolff|Timothy L. Pett,https://openalex.org/A5081677120|https://openalex.org/A5030871495,https://orcid.org/0000-0002-0925-8556|https://orcid.org/0000-0002-7191-2475,US|US,Wichita State University|Wichita State University,https://openalex.org/I39587148|https://openalex.org/I39587148,True|False,,0.96015348,74,https://openalex.org/I39587148,Small-Firm Performance: Modeling the Role of Product and Process Improvements*,https://doi.org/10.1111/j.1540-627x.2006.00167.x,,6.3673,,False,en,True,green,Journal of Small Business Management,https://openalex.org/P4310320595,Wiley,https://openalex.org/S78792899,0047-2778,journal,International Business and FDI,2006-03-10,2006,article
https://openalex.org/W2030484980,4130,,Stefan Schmid|Tobias Dauth,https://openalex.org/A5042442907|https://openalex.org/A5029690574,https://orcid.org/0000-0002-4277-1116|https://orcid.org/0000-0001-7142-6963,DE|,ESCP Business School|,https://openalex.org/I94271068|,True|False,,0.98146522,71,https://openalex.org/I94271068,Does internationalization make a difference? Stock market reaction to announcements of international top executive appointments,https://doi.org/10.1016/j.jwb.2012.11.003,,11.88,,False,en,False,closed,Journal of World Business,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/S143995394,1090-9516,journal,Corporate Finance and Governance,2013-01-18,2013,article
https://openalex.org/W2340055796,,,Ioannis C. Thanos|Pavlos Dimitratos|Panagiota Sapouna,https://openalex.org/A5023332273|https://openalex.org/A5084662689|https://openalex.org/A5052370489,https://orcid.org/0000-0002-1254-4211||,GB|GB|GB,Lancaster University|University of Glasgow|Glasgow Caledonian University,https://openalex.org/I67415387|https://openalex.org/I7882870|https://openalex.org/I195939026,True|False|False,other-oa,0.98459995,97,https://openalex.org/I67415387,"The implications of international entrepreneurial orientation, politicization, and hostility upon SME international performance",https://doi.org/10.1177/0266242616641749,,14.6656,,False,en,True,green,International Small Business Journal Researching Entrepreneurship,https://openalex.org/P4310320017,SAGE Publishing,https://openalex.org/S107859553,0266-2426,journal,International Business and FDI,2016-04-25,2016,article
https://openalex.org/W2341235836,,,Pankaj C. Patel|Giuseppe Criaco|Lucia Naldi,https://openalex.org/A5002371565|https://openalex.org/A5081846029|https://openalex.org/A5103222686,https://orcid.org/0000-0003-4934-8166|https://orcid.org/0000-0001-8738-1915|https://orcid.org/0000-0003-0691-2740,SE|US|SE|SE,Villanova University|Jönköping University|Jönköping University|Jönköping University,https://openalex.org/I7863295|https://openalex.org/I94616838|https://openalex.org/I94616838|https://openalex.org/I94616838,True|False|False,other-oa,0.97679086,103,https://openalex.org/I7863295|https://openalex.org/I94616838,Geographic Diversification and the Survival of Born-Globals,https://doi.org/10.1177/0149206316635251,,10.8398,,False,en,True,green,Journal of Management,https://openalex.org/P4310320017,SAGE Publishing,https://openalex.org/S122767448,0149-2063,journal,International Business and FDI,2016-04-04,2016,article
https://openalex.org/W2766002301,3150,,Pooja Thakur–Wernz|Shantala Samant,https://openalex.org/A5072739272|https://openalex.org/A5074881639,https://orcid.org/0000-0003-3424-1462|https://orcid.org/0000-0002-0956-4502,US|US,Virginia Commonwealth University|Virginia Tech|Western Washington University,https://openalex.org/I184840846|https://openalex.org/I859038795|https://openalex.org/I52669646,True|False,,0.94689759,94,https://openalex.org/I184840846|https://openalex.org/I859038795,Relationship between international experience and innovation performance: <scp>T</scp>he importance of organizational learning for <scp>EMNE</scp>s,https://doi.org/10.1002/gsj.1183,,4.5638,,False,en,False,closed,Global Strategy Journal,https://openalex.org/P4310320595,Wiley,https://openalex.org/S2765008422,2042-5791,journal,Innovation and Knowledge Management,2017-10-20,2017,article
https://openalex.org/W1985511170,3140,,Poh‐Lin Yeoh,https://openalex.org/A5032918863,,US,Bentley University,https://openalex.org/I139924743,True,,0.9403643,63,https://openalex.org/I139924743,"Internationalization and Performance Outcomes of Entrepreneurial Family <scp>SMEs</scp>: The Role of Outside <scp>CEOs</scp>, Technology Sourcing, and Innovation",https://doi.org/10.1002/tie.21597,,4.2982,,False,en,False,closed,Thunderbird International Business Review,https://openalex.org/P4310320595,Wiley,https://openalex.org/S49396926,1096-4762,journal,Family Business Performance and Succession,2013-12-27,2013,article
https://openalex.org/W2991605134,,,Mike Morris|Justin Barnes,https://openalex.org/A5031751409|https://openalex.org/A5001869059,|https://orcid.org/0000-0003-2596-8723,ZA|ZA,University of Cape Town|University of Cape Town,https://openalex.org/I157614274|https://openalex.org/I157614274,True|False,,0.97097625,123,https://openalex.org/I157614274,Regional development and cluster management: Lessons from South Africa,https://doi.org/10.4324/9780203961667-22,,1.6904,,False,en,True,gold,,,,,,,Entrepreneurship Studies and Influences,2007-05-14,2007,book-chapter
https://openalex.org/W3134976664,3670,,Wensong Bai|Martin Johanson|Luis Oliveira|Milena Ratajczak‐Mrozek,https://openalex.org/A5100990998|https://openalex.org/A5106227690|https://openalex.org/A5028048023|https://openalex.org/A5082141132,|https://orcid.org/0000-0002-5639-2408|https://orcid.org/0000-0003-4227-8660|https://orcid.org/0000-0003-4432-5459,CN|SE|GB|SE|BR|SE|PL,Uppsala University|Dalarna University|Zhejiang University of Technology|Uppsala University|Dalarna University|University of Huddersfield|Dalarna University|Fundação Getulio Vargas|Poznań University of Economics and Business,https://openalex.org/I123387679|https://openalex.org/I122274158|https://openalex.org/I55712492|https://openalex.org/I123387679|https://openalex.org/I122274158|https://openalex.org/I133837150|https://openalex.org/I122274158|https://openalex.org/I44202434|https://openalex.org/I12379730,True|False|False|False,,0.98150064,69,https://openalex.org/I122274158|https://openalex.org/I123387679|https://openalex.org/I55712492,The role of business and social networks in the effectual internationalization: Insights from emerging market SMEs,https://doi.org/10.1016/j.jbusres.2021.02.042,National Natural Science Foundation of China|Humanities and Social Science Fund of Ministry of Education of China,10.4909,,False,en,False,closed,Journal of Business Research,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/S93284759,0148-2963,journal,International Business and FDI,2021-03-05,2021,article
https://openalex.org/W2964190367,4070,,Efrén Gómez‐Bolaños|Nuria Hurtado‐Torres|Blanca L. Delgado‐Márquez,https://openalex.org/A5022628899|https://openalex.org/A5005942343|https://openalex.org/A5024772460,https://orcid.org/0000-0002-5663-5115|https://orcid.org/0000-0002-4383-9856|https://orcid.org/0000-0001-5690-5798,ES|ES|ES,Universidad de Granada|Universidad de Granada|Universidad de Granada,https://openalex.org/I173304897|https://openalex.org/I173304897|https://openalex.org/I173304897,False|False|True,,0.93451595,49,https://openalex.org/I173304897,Disentangling the influence of internationalization on sustainability development: Evidence from the energy sector,https://doi.org/10.1002/bse.2360,,4.0141,,False,en,True,bronze,Business Strategy and the Environment,https://openalex.org/P4310320595,Wiley,https://openalex.org/S205793605,0964-4733,journal,Environmental Sustainability in Business,2019-07-25,2019,article
https://openalex.org/W1579415906,,,Taekyung Park|Jaehoon Rhee,https://openalex.org/A5008660589|https://openalex.org/A5086643865,https://orcid.org/0000-0003-4942-2573|,KR|KR,Yeungnam University|Yeungnam University,https://openalex.org/I55240360|https://openalex.org/I55240360,True|False,,0.9748988,59,https://openalex.org/I55240360,Antecedents of knowledge competency and performance in born globals,https://doi.org/10.1108/00251741211261971,,9.4566,,False,en,False,closed,Management Decision,https://openalex.org/P4310319811,Emerald Publishing Limited,https://openalex.org/S154010748,0025-1747,journal,International Business and FDI,2012-08-22,2012,article
https://openalex.org/W2519417099,1805,1805,Tachia Chin|Sang‐Bing Tsai|Kai Fang|Wenzhong Zhu|Dongjin Yang|Renhuai Liu|Richard Ting Chang Tsuei,https://openalex.org/A5010601021|https://openalex.org/A5069244818|https://openalex.org/A5079994673|https://openalex.org/A5074539514|https://openalex.org/A5111040076|https://openalex.org/A5112129895|https://openalex.org/A5051146952,https://orcid.org/0000-0001-5793-7847|https://orcid.org/0000-0001-6988-5829|https://orcid.org/0000-0003-2017-7092|https://orcid.org/0000-0002-9303-9574|||,CN|CN|US|CN|CN|CN|CN,Hangzhou Dianzi University|Dongguan University of Technology|Nankai University|University of Electronic Science and Technology of China|Columbia University|Guangdong University of Foreign Studies|Jinan University|Jinan University|Hangzhou Dianzi University|Wuzhou University,https://openalex.org/I50760025|https://openalex.org/I2799850029|https://openalex.org/I205237279|https://openalex.org/I150229711|https://openalex.org/I78577930|https://openalex.org/I186272606|https://openalex.org/I159948400|https://openalex.org/I159948400|https://openalex.org/I50760025|https://openalex.org/I4210107865,True|False|False|False|False|False|False,cc-by,0.99436888,67,https://openalex.org/I50760025,EO-Performance relationships in Reverse Internationalization by Chinese Global Startup OEMs: Social Networks and Strategic Flexibility,https://doi.org/10.1371/journal.pone.0162175,Guangdong University of Foreign Studies,22.3435,https://pubmed.ncbi.nlm.nih.gov/27631368,False,en,True,gold,PLoS ONE,https://openalex.org/P4310315706,Public Library of Science,https://openalex.org/S202381698,1932-6203,journal,Entrepreneurship Studies and Influences,2016-09-15,2016,article
https://openalex.org/W2229104457,4100,,Po-Han Chen|Chuan-Fang Ong|Shu‐Chien Hsu,https://openalex.org/A5100763455||https://openalex.org/A5045488236,https://orcid.org/0000-0002-5710-5749||https://orcid.org/0000-0002-7232-9839,TW|TW|HK,National Taiwan University|National Taiwan University|Hong Kong Polytechnic University,https://openalex.org/I16733864|https://openalex.org/I16733864|https://openalex.org/I14243506,False|False|True,,0.97882844,62,https://openalex.org/I14243506,The linkages between internationalization and environmental strategies of multinational construction firms,https://doi.org/10.1016/j.jclepro.2015.12.105,,11.342,,False,en,True,bronze,Journal of Cleaner Production,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/S58516903,0959-6526,journal,Environmental Sustainability in Business,2016-01-06,2016,article
https://openalex.org/W2783580425,,,Chao Zhou,https://openalex.org/A5058336420,https://orcid.org/0000-0001-5692-6521,CN,Jinan University,https://openalex.org/I159948400,True,,0.96621611,39,https://openalex.org/I159948400,Internationalization and performance: evidence from Chinese firms,https://doi.org/10.1108/cms-04-2017-0098,,7.4632,,False,en,False,closed,Chinese Management Studies,https://openalex.org/P4310319811,Emerald Publishing Limited,https://openalex.org/S149205526,1750-614X,journal,International Business and FDI,2018-01-11,2018,article
https://openalex.org/W2033126357,,,Arild Aspelund|Øystein Moen,https://openalex.org/A5018449351|https://openalex.org/A5026427807,https://orcid.org/0000-0001-7964-0040|https://orcid.org/0000-0002-3578-9000,NO|NO,Norwegian University of Science and Technology|Norwegian University of Science and Technology,https://openalex.org/I204778367|https://openalex.org/I204778367,True|False,,0.95331144,67,https://openalex.org/I204778367,Internationalization of Small High-Tech Firms: The Role of Information Technology,https://doi.org/10.1300/j037v13n02_05,,5.1014,,False,en,False,closed,Journal of Euromarketing,https://openalex.org/P4310320623,Haworth Press,https://openalex.org/S103378164,1049-6483,journal,International Business and FDI,2004-08-10,2004,article
https://openalex.org/W3192934545,3920,,Ziliang Deng|Ziyan Zhu|Martin Johanson|Mikael Hilmersson,https://openalex.org/A5046886746|https://openalex.org/A5101893029|https://openalex.org/A5106227690|https://openalex.org/A5050485997,https://orcid.org/0000-0002-4767-2803|https://orcid.org/0000-0002-5780-8719|https://orcid.org/0000-0002-5639-2408|https://orcid.org/0000-0003-4925-8937,CN|CN|SE|SE,Renmin University of China|Sun Yat-sen University|Dalarna University|Uppsala University|University of Gothenburg,https://openalex.org/I78988378|https://openalex.org/I157773358|https://openalex.org/I122274158|https://openalex.org/I123387679|https://openalex.org/I881427289,False|True|False|False,,0.9862148,114,https://openalex.org/I157773358,Rapid internationalization and exit of exporters: The role of digital platforms,https://doi.org/10.1016/j.ibusrev.2021.101896,National Natural Science Foundation of China,12.47,,False,en,False,closed,International Business Review,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/S23343376,0969-5931,journal,International Business and FDI,2021-07-22,2021,article
https://openalex.org/W2797981174,3670,,Esteban Brenes|Luciano Ciravegna|Caleb A. Pichardo,https://openalex.org/A5051000476|https://openalex.org/A5035781074|https://openalex.org/A5047366869,|https://orcid.org/0000-0002-1987-8054|https://orcid.org/0000-0001-9792-9710,CR|CR|GB|CR,Instituto Centroamericano de Administración de Empresas|King's College Hospital|Instituto Centroamericano de Administración de Empresas|Instituto Centroamericano de Administración de Empresas,https://openalex.org/I68932946|https://openalex.org/I4210153400|https://openalex.org/I68932946|https://openalex.org/I68932946,True|False|False,,0.96830242,71,https://openalex.org/I68932946,Managing institutional voids: A configurational approach to understanding high performance antecedents,https://doi.org/10.1016/j.jbusres.2018.03.022,,7.8259,,False,en,False,closed,Journal of Business Research,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/S93284759,0148-2963,journal,International Business and FDI,2018-04-10,2018,article
https://openalex.org/W3112993278,3860,,Heather Berry|Aseem Kaul,https://openalex.org/A5036764568|https://openalex.org/A5041206613,https://orcid.org/0000-0001-9112-417X|https://orcid.org/0000-0003-1455-6897,US|US,George Washington University|University of Minnesota,https://openalex.org/I193531525|https://openalex.org/I130238516,True|False,,0.98097897,79,https://openalex.org/I193531525,Replicating the multinationality‐performance relationship: Is there an S‐curve?,https://doi.org/10.1002/smj.2567,,12.1151,,False,en,False,closed,Strategic Management Journal,https://openalex.org/P4310320595,Wiley,https://openalex.org/S102949365,0143-2095,journal,International Business and FDI,2016-08-16,2016,article
https://openalex.org/W2547815480,2490,,Saptarshi Purkayastha|Vikas Kumar|Jane Lu,https://openalex.org/A5075722115|https://openalex.org/A5084222353|https://openalex.org/A5038929713,https://orcid.org/0000-0003-3625-534X|https://orcid.org/0000-0002-4129-8216|https://orcid.org/0000-0002-6352-0471,IN|AU|AU,Indian Institute of Management Calcutta|University of Sydney|University of Melbourne,https://openalex.org/I71495548|https://openalex.org/I129604602|https://openalex.org/I165779595,False|True|False,,0.96920303,56,https://openalex.org/I129604602,Business group heterogeneity and the internationalization-performance relationship: Evidence from Indian business groups,https://doi.org/10.1007/s10490-016-9489-5,,7.1822,,False,en,False,closed,Asia Pacific Journal of Management,https://openalex.org/P4310319900,Springer Science+Business Media,https://openalex.org/S107036887,0217-4561,journal,Corporate Finance and Governance,2016-11-03,2016,article
https://openalex.org/W3124255869,3390,,Majid Abdi|Preet S. Aulakh,https://openalex.org/A5036890535|https://openalex.org/A5089454325,https://orcid.org/0000-0001-5243-567X|https://orcid.org/0000-0002-3237-4627,AU|CA,The University of Sydney|York University,https://openalex.org/I129604602|https://openalex.org/I192455969,True|False,,0.97262807,70,https://openalex.org/I129604602,"Internationalization and performance: Degree, duration, and scale of operations",https://doi.org/10.1057/s41267-018-0146-8,,8.5294,,False,en,False,closed,Journal of International Business Studies,https://openalex.org/P4310319702,Palgrave Macmillan,https://openalex.org/S38024979,0047-2506,journal,International Business and FDI,2018-04-11,2018,article
https://openalex.org/W2594685664,3920,,Joonho Shin|Xavier Mendoza|Matthew Hawkins|Chang-Bum Choi,https://openalex.org/A5076207944|https://openalex.org/A5016568807|https://openalex.org/A5023087613|https://openalex.org/A5112913508,https://orcid.org/0000-0003-2282-6543|https://orcid.org/0000-0001-5512-3663|https://orcid.org/0000-0003-1802-8442|,ES|ES|FR|KR,Universitat Ramon Llull|Universitat Ramon Llull|ICN Business School|France Business School|Centre Européen de Recherche en Economie Financière et Gestion des Entreprises|Université de Lorraine|Chung-Ang University,https://openalex.org/I5593406|https://openalex.org/I5593406|https://openalex.org/I4400600934|https://openalex.org/I2801696985|https://openalex.org/I4387155791|https://openalex.org/I90183372|https://openalex.org/I67900169,True|False|False|False,,0.97232669,61,https://openalex.org/I5593406,The relationship between multinationality and performance: Knowledge-intensive vs. capital-intensive service micro-multinational enterprises,https://doi.org/10.1016/j.ibusrev.2017.02.005,,9.1277,,False,en,False,closed,International Business Review,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/S23343376,0969-5931,journal,International Business and FDI,2017-03-07,2017,article
https://openalex.org/W3195834787,3500,,Xi Zhong|Tiebo Song|Weihong Chen,https://openalex.org/A5083030027|https://openalex.org/A5080728744|https://openalex.org/A5100679548,https://orcid.org/0000-0003-2543-0720|https://orcid.org/0000-0002-6990-6439|https://orcid.org/0009-0004-0351-1903,CN|CN|CN,Guangdong University of Technology|South China University of Technology|Guangxi University,https://openalex.org/I139024713|https://openalex.org/I90610280|https://openalex.org/I150807315,False|False|True,,0.95766909,56,https://openalex.org/I150807315,Persistent innovation underperformance and firms' R&amp;D internationalization: The moderating effects of multidimensional TMT human capital,https://doi.org/10.1016/j.indmarman.2021.08.002,National Social Science Fund of China,5.7346,,False,en,False,closed,Industrial Marketing Management,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/S31748134,0019-8501,journal,Innovation and Knowledge Management,2021-08-20,2021,article
https://openalex.org/W2800386740,2630,,Abubakr Saeed|Hafiz Muhammad Zia‐ul‐haq,https://openalex.org/A5050324761|https://openalex.org/A5057755271,https://orcid.org/0000-0002-6863-9287|https://orcid.org/0000-0001-9345-7445,PK|PK,COMSATS University Islamabad|COMSATS University Islamabad,https://openalex.org/I16076960|https://openalex.org/I16076960,True|False,,0.96997673,59,https://openalex.org/I16076960,The Impact of CEO Characteristics on the Internationalization of SMEs: Evidence from the UK,https://doi.org/10.1002/cjas.1497,,8.1739,,False,en,False,closed,Canadian Journal of Administrative Sciences / Revue Canadienne des Sciences de l Administration,https://openalex.org/P4310320595,Wiley,https://openalex.org/S201675752,0825-0383,journal,International Business and FDI,2018-05-07,2018,article
https://openalex.org/W3206853453,3530,,Xi Zhong|Weihong Chen|Ge Ren,https://openalex.org/A5083030027|https://openalex.org/A5017697236|https://openalex.org/A5023652819,https://orcid.org/0000-0003-2543-0720|https://orcid.org/0000-0001-6457-0852|https://orcid.org/0000-0003-1042-2867,CN|CN|CN,Guangdong University of Technology|Guangxi University|South China University of Technology,https://openalex.org/I139024713|https://openalex.org/I150807315|https://openalex.org/I90610280,False|True|False,,0.94612199,45,https://openalex.org/I150807315,The effects of performance shortfalls on firms’ exploitation and exploration R&amp;D internationalization decisions: Does industry environmental matter?,https://doi.org/10.1016/j.technovation.2021.102408,National Natural Science Foundation of China|Tongji University,4.5481,,False,en,False,closed,Technovation,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/S70698675,0166-4972,journal,International Business and FDI,2021-10-15,2021,article
https://openalex.org/W3125135907,2290,,Christophe Volonté|Pascal Gantenbein,https://openalex.org/A5012283869|https://openalex.org/A5025647725,https://orcid.org/0000-0002-5844-905X|,CH|CH,University of Basel|University of Basel,https://openalex.org/I1850255|https://openalex.org/I1850255,True|False,,0.9410196,76,https://openalex.org/I1850255,"Directors’ human capital, firm strategy, and firm performance",https://doi.org/10.1007/s10997-014-9304-y,Universität Basel,3.4778,,False,en,True,green,Journal of Management & Governance,https://openalex.org/P4310319900,Springer Science+Business Media,https://openalex.org/S6013065,1385-3457,journal,Corporate Finance and Governance,2014-12-19,2014,article
https://openalex.org/W2036978251,,,Andrea Filippetti|Marion Frenz|Grazia Ietto‐Gillies,https://openalex.org/A5022624239|https://openalex.org/A5069383284|https://openalex.org/A5012524075,https://orcid.org/0000-0002-1182-852X||,IT|GB|GB,"National Research Council|Italian Resuscitation Council|Birkbeck, University of London|London South Bank University",https://openalex.org/I4210155236|https://openalex.org/I4210142749|https://openalex.org/I98259816|https://openalex.org/I28257850,False|True|False,cc-by,0.96992416,71,https://openalex.org/I98259816,Are Innovation and Internationalization Related? An Analysis of European Countries,https://doi.org/10.1080/13662716.2011.583461,,8.6455,,False,en,True,green,Industry and Innovation,https://openalex.org/P4310320547,Taylor & Francis,https://openalex.org/S36209479,1366-2716,journal,International Business and FDI,2011-07-01,2011,article
https://openalex.org/W2972185505,,,Michael Yao‐Ping Peng|Ku-Ho Lin,https://openalex.org/A5026695931|https://openalex.org/A5101781532,https://orcid.org/0000-0003-2601-8017|https://orcid.org/0000-0003-1249-3845,CN|TW,Yango University|National Chung Hsing University,https://openalex.org/I4210108113|https://openalex.org/I162838928,False|True,,0.95030504,51,https://openalex.org/I162838928,International networking in dynamic internationalization capability: the moderating role of absorptive capacity,https://doi.org/10.1080/14783363.2019.1661239,,5.1659,,False,en,False,closed,Total Quality Management & Business Excellence,https://openalex.org/P4310320547,Taylor & Francis,https://openalex.org/S4210181832,1478-3363,journal,International Business and FDI,2019-09-04,2019,article
https://openalex.org/W2911653893,3500,,Jie Wu|Zhenzhong Ma|Zhiyang Liu|Chun Kwok Lei,https://openalex.org/A5044670893|https://openalex.org/A5068624826|https://openalex.org/A5100670654|https://openalex.org/A5034862852,https://orcid.org/0000-0002-4289-4204|https://orcid.org/0000-0003-3012-2810|https://orcid.org/0000-0002-7377-3827|https://orcid.org/0000-0002-8939-4194,MO|CA|CN|MO,University of Macau|University of Windsor|Shanghai University of Finance and Economics|University of Macau,https://openalex.org/I204512498|https://openalex.org/I74413500|https://openalex.org/I181679659|https://openalex.org/I204512498,False|False|True|False,,0.97891047,62,https://openalex.org/I181679659,"A contingent view of institutional environment, firm capability, and innovation performance of emerging multinational enterprises",https://doi.org/10.1016/j.indmarman.2019.01.018,National Natural Science Foundation of China|Universidade de Macau,10.9552,,False,en,False,closed,Industrial Marketing Management,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/S31748134,0019-8501,journal,International Business and FDI,2019-01-31,2019,article
https://openalex.org/W2031925335,,,Nicholas Adu-Gyamfi|Tor Korneliussen,https://openalex.org/A5009295030|https://openalex.org/A5034404481,|https://orcid.org/0000-0001-7393-5358,US|NO,Marlboro College|Prince George's County Public Schools|Nord University,https://openalex.org/I2480620|https://openalex.org/I4210136120|https://openalex.org/I2802079931,True|False,,0.95222001,47,https://openalex.org/I2480620|https://openalex.org/I4210136120,Antecedents of export performance: the case of an emerging market,https://doi.org/10.1108/ijoem-jun-2011-0056,,5.3208,,False,en,False,closed,International Journal of Emerging Markets,https://openalex.org/P4310319811,Emerald Publishing Limited,https://openalex.org/S116345831,1746-8809,journal,International Business and FDI,2013-09-12,2013,article
https://openalex.org/W1503173444,,,Robert Ebo Hinson|Olav Jull Sørensen,https://openalex.org/A5030937839|https://openalex.org/A5057836344,https://orcid.org/0000-0003-3302-4888|https://orcid.org/0000-0002-6843-5495,DK|GH|DK,University of Ghana|Aalborg University|Aalborg University,https://openalex.org/I138690464|https://openalex.org/I891191580|https://openalex.org/I891191580,True|False,,0.96944258,89,https://openalex.org/I138690464|https://openalex.org/I891191580,E‐business and small Ghanaian exporters,https://doi.org/10.1108/14684520610659166,,8.7876,,False,en,False,closed,Online Information Review,https://openalex.org/P4310319811,Emerald Publishing Limited,https://openalex.org/S931548824,1468-4527,journal,International Business and FDI,2006-03-01,2006,article
https://openalex.org/W2084458306,2390,,Jui‐Chuan Della Chang,https://openalex.org/A5089249460,https://orcid.org/0000-0001-7333-8107,TW,Ling Tung University,https://openalex.org/I145935303,True,,0.91674485,56,https://openalex.org/I145935303,"International Expansion Path, Speed, Product Diversification and Performance Among Emerging-Market MNEs: Evidence from Asia-Pacific Multinational Companies",https://doi.org/10.1057/palgrave.abm.9200228,,2.1661,,False,en,False,closed,Asian Business & Management,https://openalex.org/P4310319703,Palgrave Macmillan,https://openalex.org/S82593474,1472-4782,journal,International Business and FDI,2007-10-15,2007,article
