economy,year,lp,fsts,tci,dai,lnsize,tci_z,dai_z,fc,fc2
Kiribati,2025,8.294049640102028,0.0,0.0,1.0,1.791759469228055,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
Kiribati,2025,8.334871634622283,0.0,0.0,0.0,1.791759469228055,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Kiribati,2025,7.9492091538102985,0.0,0.0,0.0,1.0986122886681098,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Kiribati,2025,10.896739325546411,0.0,0.0,0.0,2.0794415416798357,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Kiribati,2025,7.272398392570047,0.0,0.0,0.0,1.6094379124341003,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Kiribati,2025,9.04978030696374,0.0,0.0,0.0,1.791759469228055,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2015,11.064238610238636,0.0,0.5,1.0,4.605170185988092,1.0152293123286167,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2015,11.957793120944421,0.0,0.0,1.0,4.948759890378168,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2015,13.240146413060712,0.05,0.5,1.0,4.382026634673881,1.0152293123286167,1.186329104554967,-0.012218162839248432,0.0001492835031663913
PapuaNewGuinea,2015,11.107460356862065,0.0,0.5,1.0,3.4011973816621555,1.0152293123286167,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2015,10.543485146226095,0.0,1.0,1.0,3.6375861597263857,2.5624745269878693,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2015,10.694615141456277,0.0,0.5,1.0,3.5263605246161616,1.0152293123286167,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2015,11.5774639861078,0.0,1.0,1.0,4.31748811353631,2.5624745269878693,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2015,10.90068286232518,0.0,0.0,0.0,3.5553480614894135,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2015,10.389663676418746,0.0,0.0,0.0,3.784189633918261,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2015,11.618285980628055,0.0,0.5,0.0,2.1972245773362196,1.0152293123286167,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2015,11.951180395901384,0.0,0.5,1.0,2.995732273553991,1.0152293123286167,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2015,13.030248088496522,0.0,0.5,1.0,5.521460917862246,1.0152293123286167,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2015,11.316810586043937,0.0,0.0,1.0,4.290459441148391,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2015,13.066460599823182,0.0,0.0,0.0,4.634728988229636,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2015,11.80060753742201,0.01,0.0,1.0,2.70805020110221,-0.532015902330636,1.186329104554967,-0.05221816283924843,0.002726736530306266
PapuaNewGuinea,2015,14.22097566607244,0.0,1.0,1.0,2.0794415416798357,2.5624745269878693,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2015,9.659648117948525,0.0,0.0,0.0,4.77912349311153,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2015,11.705297357617685,0.0,0.0,1.0,4.59511985013459,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2015,11.225243392518447,0.0,0.0,1.0,3.332204510175204,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2015,10.29107208502279,0.0,0.0,0.0,4.605170185988092,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2015,11.941921070488586,0.0,0.0,1.0,3.332204510175204,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2015,11.764239893251135,0.0,0.0,0.0,2.6390573296152584,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2015,11.512925464970229,0.0,0.0,0.0,3.4011973816621555,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2015,12.097373228606832,0.0,0.0,0.0,2.6390573296152584,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2015,12.550366661105405,0.0,1.0,1.0,5.857933154483459,2.5624745269878693,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2015,11.440196889862612,0.0,0.0,1.0,6.418364935936212,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2015,12.544527043355378,0.0,0.0,1.0,3.58351893845611,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2015,12.498209068331334,0.0,0.0,1.0,4.02535169073515,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2015,12.40022865997113,0.1,0.5,1.0,6.551080335043404,1.0152293123286167,1.186329104554967,0.03778183716075157,0.0014274672192415483
PapuaNewGuinea,2015,14.702813752965177,0.0,0.0,0.0,1.9459101490553132,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2015,12.611537753638338,0.0,0.0,1.0,6.214608098422191,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2015,10.008848068193954,0.0,0.0,0.0,2.1972245773362196,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2015,11.774290229104636,0.0,0.5,0.0,4.343805421853684,1.0152293123286167,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2015,11.736069016284437,0.0,0.0,0.0,2.995732273553991,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2015,9.895599379687122,0.0,0.0,1.0,4.248495242049359,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2015,9.992947318662278,0.0,0.0,1.0,2.1972245773362196,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2015,11.289781913656018,0.4,0.0,1.0,3.8066624897703196,-0.532015902330636,1.186329104554967,0.3377818371607516,0.11409656951569251
PapuaNewGuinea,2015,11.512925464970229,0.0,0.0,0.0,2.995732273553991,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2015,10.308952660644293,0.0,0.0,0.0,3.4011973816621555,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2015,12.781436790433736,0.0,0.0,1.0,3.8066624897703196,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2015,12.066310703155015,0.0,,0.0,5.438079308923196,,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2015,12.611537753638338,0.0,0.0,0.0,3.912023005428146,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2015,12.284034186999886,0.0,0.0,1.0,4.30406509320417,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2015,10.750785412923332,0.0,0.5,0.0,2.70805020110221,1.0152293123286167,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2015,10.334127270876273,0.0,0.0,0.0,4.382026634673881,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2015,12.9543716461652,0.0,0.0,1.0,5.267858159063328,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2015,13.527828485512494,0.0,0.5,1.0,4.382026634673881,1.0152293123286167,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2015,12.765688433465597,0.0,1.0,0.0,1.791759469228055,2.5624745269878693,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2015,12.248036844629206,0.0,0.0,0.0,5.857933154483459,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2015,11.656026308610901,0.0,0.0,0.0,3.258096538021482,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2015,11.80060753742201,0.0,0.0,1.0,3.4011973816621555,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2015,11.179189401610495,0.0,0.0,1.0,4.605170185988092,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2015,11.441553745859387,0.1,1.0,0.0,2.6390573296152584,2.5624745269878693,-0.8425683184703314,0.03778183716075157,0.0014274672192415483
PapuaNewGuinea,2015,12.776617503997787,0.0,0.0,0.0,5.560681631015528,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2015,12.74506914626286,0.0,1.0,1.0,3.5553480614894135,2.5624745269878693,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2015,11.164618770702013,0.0,0.0,0.0,4.442651256490317,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2015,13.345506928718539,0.0,0.0,1.0,5.0238805208462765,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2015,11.225243392518447,0.0,0.0,0.0,2.772588722239781,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2015,12.57912245326565,0.0,1.0,1.0,5.0106352940962555,2.5624745269878693,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2015,11.951180395901384,0.0,0.0,0.0,3.6888794541139363,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2015,12.785891140783116,0.0,0.0,1.0,4.02535169073515,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2015,13.593747269119023,0.0,0.5,1.0,6.807934943699926,1.0152293123286167,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2015,14.508657738524219,0.0,0.0,1.0,2.9444389791664403,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2015,11.105091481863319,0.0,0.0,0.0,5.123963979403259,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,13.143416786602161,0.0,0.0,1.0,5.459585514144159,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,12.015017408767465,0.0,0.5,0.0,4.74493212836325,1.0152293123286167,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,11.225243392518447,0.0,0.0,1.0,5.298317366548036,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,12.670378253661271,0.0,1.0,1.0,7.003065458786462,2.5624745269878693,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,12.122691036591123,0.0,0.5,1.0,7.824046010856292,1.0152293123286167,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,11.608235644774552,0.0,0.0,1.0,5.298317366548036,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,11.176453228349015,0.0,0.5,1.0,3.332204510175204,1.0152293123286167,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,11.901861271127183,0.0,0.5,1.0,4.804021044733257,1.0152293123286167,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,13.541073712262515,0.0,0.0,1.0,3.912023005428146,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,11.652687407345388,0.05,1.0,1.0,1.791759469228055,2.5624745269878693,1.186329104554967,-0.012218162839248432,0.0001492835031663913
PapuaNewGuinea,2024,13.304684934198283,0.25,0.0,1.0,5.703782474656201,-0.532015902330636,1.186329104554967,0.18778183716075156,0.035262018367467014
PapuaNewGuinea,2024,10.657259354912508,0.0,1.0,1.0,3.6888794541139363,2.5624745269878693,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,10.397783874350909,0.0,1.0,1.0,4.110873864173311,2.5624745269878693,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,10.388995368317829,0.0,0.0,1.0,2.995732273553991,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,10.750785412923332,0.0,0.0,0.0,2.4849066497880004,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,12.493754717981954,0.0,0.0,1.0,2.70805020110221,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,10.819778284410283,0.0,0.0,1.0,2.995732273553991,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,14.428615030850683,0.2,0.5,1.0,3.6635616461296463,1.0152293123286167,1.186329104554967,0.13778183716075157,0.018983834651391862
PapuaNewGuinea,2024,11.58191833645718,0.0,0.5,1.0,4.02535169073515,1.0152293123286167,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,12.562747589468906,0.0,1.0,1.0,1.9459101490553132,2.5624745269878693,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,10.126631103850338,0.3,0.5,1.0,4.382026634673881,1.0152293123286167,1.186329104554967,0.23778183716075155,0.056540202083542164
PapuaNewGuinea,2024,11.979015194894828,0.0,1.0,1.0,7.3777589082278725,2.5624745269878693,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,8.517193191416238,0.0,0.0,1.0,2.995732273553991,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,11.58191833645718,0.0,0.0,1.0,5.634789603169249,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,12.700368967344954,0.3,0.5,1.0,4.110873864173311,1.0152293123286167,1.186329104554967,0.23778183716075155,0.056540202083542164
PapuaNewGuinea,2024,11.918390573078392,0.0,1.0,0.0,1.791759469228055,2.5624745269878693,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,16.523560759066484,0.0,0.5,1.0,2.302585092994046,1.0152293123286167,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,12.948291720082516,0.0,0.5,1.0,5.823045895483019,1.0152293123286167,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,13.189804658199861,0.0,0.5,1.0,6.063785208687608,1.0152293123286167,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,12.100712129872347,0.0,0.0,1.0,3.912023005428146,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,8.517193191416238,0.0,0.0,1.0,2.772588722239781,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,9.721165995742174,0.05,0.0,1.0,2.4849066497880004,-0.532015902330636,1.186329104554967,-0.012218162839248432,0.0001492835031663913
PapuaNewGuinea,2024,11.107460356862065,0.0,0.0,0.0,2.70805020110221,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,11.448386943832658,0.0,0.0,0.0,2.772588722239781,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,11.417615285165903,0.0,0.5,1.0,2.3978952727983707,1.0152293123286167,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,13.270783382522602,0.0,1.0,0.0,2.302585092994046,2.5624745269878693,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,12.141534124392603,0.0,0.0,1.0,4.382026634673881,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,11.330603908176274,0.0,0.5,1.0,2.4849066497880004,1.0152293123286167,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,14.19850281022038,0.01,0.5,1.0,4.499809670330265,1.0152293123286167,1.186329104554967,-0.05221816283924843,0.002726736530306266
PapuaNewGuinea,2024,11.80060753742201,0.0,0.0,1.0,2.70805020110221,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,13.866803852351824,0.0,0.0,1.0,4.736198448394496,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,9.756884078344253,0.0,0.5,1.0,5.393627546352362,1.0152293123286167,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,10.41431317630212,0.0,0.5,1.0,4.787491742782046,1.0152293123286167,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,13.49705682684574,0.0,1.0,1.0,4.700480365792417,2.5624745269878693,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,11.042921835724492,0.01,0.0,1.0,2.0794415416798357,-0.532015902330636,1.186329104554967,-0.05221816283924843,0.002726736530306266
PapuaNewGuinea,2024,13.09989052155227,0.0,0.5,1.0,5.19295685089021,1.0152293123286167,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,16.11809565095832,0.0,0.0,1.0,1.791759469228055,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,13.49705682684574,0.0,0.5,1.0,5.10594547390058,1.0152293123286167,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,11.046120016089287,0.0,0.0,1.0,5.075173815233827,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,11.176453228349015,0.0,0.0,1.0,2.6390573296152584,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,12.834681304952548,0.0,1.0,1.0,2.772588722239781,2.5624745269878693,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,11.225243392518447,0.0,0.5,1.0,1.791759469228055,1.0152293123286167,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,10.982297213908058,0.0,0.0,1.0,2.833213344056216,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,10.596634733096073,0.0,0.0,1.0,3.2188758248682006,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,9.210340371976184,0.0,0.5,1.0,5.0106352940962555,1.0152293123286167,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,12.177901768563478,0.0,1.0,1.0,2.8903717578961645,2.5624745269878693,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,12.89921982609012,0.0,,1.0,3.4011973816621555,,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,11.330603908176274,0.0,,1.0,2.4849066497880004,,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,11.276536686905997,0.0,0.0,1.0,2.9444389791664403,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,10.41431317630212,0.0,0.0,1.0,4.0943445622221,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,12.24689464005043,0.0,0.5,1.0,2.4849066497880004,1.0152293123286167,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,11.512925464970229,0.0,0.5,1.0,4.787491742782046,1.0152293123286167,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,13.122363377404328,0.2,0.0,1.0,2.6390573296152584,-0.532015902330636,1.186329104554967,0.13778183716075157,0.018983834651391862
PapuaNewGuinea,2024,12.02375108873622,0.0,1.0,1.0,4.0943445622221,2.5624745269878693,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,13.41004544985611,0.03,1.0,1.0,6.396929655216146,2.5624745269878693,1.186329104554967,-0.032218162839248436,0.001038010016736329
PapuaNewGuinea,2024,11.399596779663225,0.0,0.5,1.0,4.02535169073515,1.0152293123286167,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,10.637456727616328,0.0,0.0,1.0,1.791759469228055,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,11.512925464970229,0.0,0.0,0.0,3.4011973816621555,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,11.107460356862065,0.0,0.0,1.0,2.70805020110221,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,11.107460356862065,0.0,0.5,1.0,2.70805020110221,1.0152293123286167,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,9.965362956254216,0.5,1.0,1.0,4.543294782270004,2.5624745269878693,1.186329104554967,0.4377818371607516,0.19165293694784283
PapuaNewGuinea,2024,11.92133608330815,0.0,0.5,1.0,4.727387818712341,1.0152293123286167,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,15.01948336229021,0.0,0.5,1.0,5.0106352940962555,1.0152293123286167,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,9.983090603135095,0.0,0.0,1.0,3.5553480614894135,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,12.652359748158593,0.0,0.0,1.0,2.0794415416798357,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,11.512925464970229,0.0,0.5,1.0,2.70805020110221,1.0152293123286167,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,8.699514748210191,0.0,0.5,0.0,4.605170185988092,1.0152293123286167,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,12.190805173399385,0.3,0.0,1.0,4.189654742026425,-0.532015902330636,1.186329104554967,0.23778183716075155,0.056540202083542164
PapuaNewGuinea,2024,11.792453735695076,0.0,1.0,1.0,6.066108090103747,2.5624745269878693,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,13.241626798231147,0.0,0.5,1.0,5.703782474656201,1.0152293123286167,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,13.503135872922122,0.0,1.0,1.0,3.713572066704308,2.5624745269878693,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,10.280781783677597,0.0,0.0,0.0,1.791759469228055,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,8.377431249041079,0.2,0.5,1.0,5.438079308923196,1.0152293123286167,1.186329104554967,0.13778183716075157,0.018983834651391862
PapuaNewGuinea,2024,11.86960040890896,0.0,0.0,1.0,3.044522437723423,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,11.082142548877775,0.1,0.5,1.0,7.600902459542082,1.0152293123286167,1.186329104554967,0.03778183716075157,0.0014274672192415483
PapuaNewGuinea,2024,12.562747589468906,0.0,0.0,1.0,1.9459101490553132,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,12.206072645530174,0.0,1.0,1.0,2.995732273553991,2.5624745269878693,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,11.80060753742201,0.0,1.0,1.0,2.70805020110221,2.5624745269878693,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,14.354507058696962,0.0,1.0,1.0,3.5553480614894135,2.5624745269878693,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,12.311433161188,0.0,0.5,1.0,4.499809670330265,1.0152293123286167,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,10.819778284410283,0.0,0.0,1.0,2.995732273553991,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,10.637456727616328,0.0,0.5,0.0,3.1780538303479458,1.0152293123286167,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
PapuaNewGuinea,2024,10.26016249647486,0.0,0.5,1.0,3.5553480614894135,1.0152293123286167,1.186329104554967,-0.062218162839248435,0.003871099787091235
Samoa,2009,11.303204933988159,0.0,0.0,0.0,3.6109179126442243,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Samoa,2009,10.596634733096073,0.2,0.5,1.0,2.302585092994046,1.0152293123286167,1.186329104554967,0.13778183716075157,0.018983834651391862
Samoa,2009,11.487607656985938,1.0,1.0,1.0,7.090076835776092,2.5624745269878693,1.186329104554967,0.9377818371607516,0.8794347741085944
Samoa,2009,12.460964895158964,0.0,0.5,0.0,3.4339872044851463,1.0152293123286167,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Samoa,2009,9.07680897935166,0.3,0.0,0.0,2.0794415416798357,-0.532015902330636,-0.8425683184703314,0.23778183716075155,0.056540202083542164
Samoa,2009,10.596634733096073,0.2,0.0,0.0,3.4011973816621555,-0.532015902330636,-0.8425683184703314,0.13778183716075157,0.018983834651391862
Samoa,2009,12.02375108873622,0.05,0.0,0.0,2.70805020110221,-0.532015902330636,-0.8425683184703314,-0.012218162839248432,0.0001492835031663913
Samoa,2009,10.990926540606113,0.0,0.0,0.0,2.70805020110221,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Samoa,2009,17.68496182737842,1.0,0.5,1.0,3.4657359027997265,1.0152293123286167,1.186329104554967,0.9377818371607516,0.8794347741085944
Samoa,2009,9.721165995742174,0.1,0.5,0.0,2.1972245773362196,1.0152293123286167,-0.8425683184703314,0.03778183716075157,0.0014274672192415483
Samoa,2009,10.23039033814119,0.0,0.0,0.0,3.4011973816621555,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Samoa,2009,11.156250521031495,0.0,0.0,0.0,1.6094379124341003,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Samoa,2009,8.85366542803745,0.2,0.0,0.0,2.302585092994046,-0.532015902330636,-0.8425683184703314,0.13778183716075157,0.018983834651391862
Samoa,2009,11.002099841204238,0.2,0.5,0.0,2.995732273553991,1.0152293123286167,-0.8425683184703314,0.13778183716075157,0.018983834651391862
Samoa,2009,9.903487552536127,0.0,0.0,0.0,3.912023005428146,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
