country,year,icrv_group,icrv_label,cy_fe,ln_labor_prod,ln_size,fsts,exporter,tci_full_raw,tci_thin_raw,tci_z,tci_thin_z,dai_rich_raw,dai_thin_raw,dai_z,dai_thin_z,mgr_experience,mgr_female,firm_age,foreign_own_pct,female_owner
China,2012,3,Upper_mid,China_2012,11.764239893251135,1.9459101490553128,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,1.0,0.5,0.8519895800978436,0.30546407762734235,1,,2,0.0,
China,2012,3,Upper_mid,China_2012,12.02375108873622,4.787491742782046,0.0,0.0,0.25,0.5,-0.16086285139435139,0.6352761841582654,0.0,0.0,-1.6156864037525376,-1.0151374180969084,2,,1,0.0,
China,2012,3,Upper_mid,China_2012,13.122363377404328,2.302585092994046,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,1,,2,0.0,
China,2012,3,Upper_mid,China_2012,13.503135872922122,5.3230099791384085,0.0,0.0,0.5,1.0,0.61282946543714,2.0211566103842005,1.0,1.0,0.8519895800978436,1.6260655733515932,3,,2,0.0,
China,2012,3,Upper_mid,China_2012,14.172185501903009,5.3471075307174685,0.0,0.0,0.25,0.5,-0.16086285139435139,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,1,,2,0.0,
China,2012,3,Upper_mid,China_2012,15.598901777521812,5.991464547107982,0.0,0.0,1.0,1.0,2.1602140991001226,2.0211566103842005,1.0,1.0,0.8519895800978436,1.6260655733515932,2,,2,0.0,
China,2012,3,Upper_mid,China_2012,11.84939770159144,6.214608098422191,0.0,0.0,0.25,0.5,-0.16086285139435139,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,3,,2,0.0,
China,2012,3,Upper_mid,China_2012,13.122363377404328,4.605170185988092,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,1.0,0.5,0.8519895800978436,0.30546407762734235,1,,2,0.0,
China,2012,3,Upper_mid,China_2012,11.512925464970229,3.912023005428146,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,1.0,0.5,0.8519895800978436,0.30546407762734235,2,,2,0.0,
China,2012,3,Upper_mid,China_2012,12.206072645530174,6.214608098422191,0.1,1.0,0.5,0.5,0.61282946543714,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,2,,1,0.0,
China,2012,3,Upper_mid,China_2012,12.206072645530174,6.907755278982137,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,1.0,0.5,0.8519895800978436,0.30546407762734235,3,,2,0.0,
China,2012,3,Upper_mid,China_2012,11.80060753742201,6.396929655216146,0.0,0.0,0.25,0.5,-0.16086285139435139,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,3,,2,0.0,
China,2012,3,Upper_mid,China_2012,12.072541252905651,5.298317366548036,0.2,1.0,0.25,0.5,-0.16086285139435139,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,3,,2,0.0,
China,2012,3,Upper_mid,China_2012,11.736069016284436,6.684611727667927,0.0,0.0,0.5,0.5,0.61282946543714,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,3,,2,0.0,
China,2012,3,Upper_mid,China_2012,13.00841911805511,4.867534450455582,0.0,0.0,0.6666666666666666,0.5,1.1286243433248007,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,1,,2,0.0,
China,2012,3,Upper_mid,China_2012,16.240519066171206,3.7612001156935615,0.0,0.0,0.25,0.5,-0.16086285139435139,0.6352761841582654,0.0,0.0,-1.6156864037525376,-1.0151374180969084,1,,2,0.0,
China,2012,3,Upper_mid,China_2012,12.389881191445706,3.332204510175204,0.0,0.0,0.25,0.5,-0.16086285139435139,0.6352761841582654,0.0,0.0,-1.6156864037525376,-1.0151374180969084,2,,2,0.0,
China,2012,3,Upper_mid,China_2012,13.304684934198283,3.912023005428146,0.0,0.0,1.0,1.0,2.1602140991001226,2.0211566103842005,1.0,1.0,0.8519895800978436,1.6260655733515932,2,,2,0.0,
China,2012,3,Upper_mid,China_2012,12.39586621716283,4.007333185232471,0.0,0.0,0.25,0.5,-0.16086285139435139,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,2,,2,0.0,
China,2012,3,Upper_mid,China_2012,12.443845506860342,4.553876891600541,0.0,0.0,0.25,0.5,-0.16086285139435139,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,3,,2,0.0,
China,2012,3,Upper_mid,China_2012,12.260139866800449,4.499809670330265,0.0,0.0,0.5,1.0,0.61282946543714,2.0211566103842005,1.0,1.0,0.8519895800978436,1.6260655733515932,2,,2,0.0,
China,2012,3,Upper_mid,China_2012,13.122363377404328,2.995732273553991,0.0,0.0,0.25,0.0,-0.16086285139435139,-0.7506042420676701,1.0,0.5,0.8519895800978436,0.30546407762734235,1,,2,0.0,
China,2012,3,Upper_mid,China_2012,11.387762322016222,2.833213344056216,0.0,0.0,0.25,0.5,-0.16086285139435139,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,1,,2,0.0,
China,2012,3,Upper_mid,China_2012,11.80060753742201,2.70805020110221,0.0,0.0,0.25,0.5,-0.16086285139435139,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,1,,2,0.0,
China,2012,3,Upper_mid,China_2012,11.158753651249617,4.04305126783455,0.0,0.0,0.25,0.5,-0.16086285139435139,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,2,,2,0.0,
China,2012,3,Upper_mid,China_2012,11.80060753742201,3.4011973816621555,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,1.0,0.5,0.8519895800978436,0.30546407762734235,2,,2,0.0,
China,2012,3,Upper_mid,China_2012,13.815510557964274,6.907755278982137,0.2,1.0,0.5,0.5,0.61282946543714,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,3,,1,0.0,
China,2012,3,Upper_mid,China_2012,11.21282087251989,4.90527477843843,0.0,0.0,0.5,0.5,0.61282946543714,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,3,,2,0.0,
China,2012,3,Upper_mid,China_2012,12.02375108873622,5.19295685089021,0.0,0.0,0.75,1.0,1.3865217822686313,2.0211566103842005,1.0,1.0,0.8519895800978436,1.6260655733515932,3,,1,0.0,
China,2012,3,Upper_mid,China_2012,10.491274217438248,4.605170185988092,1.0,1.0,0.5,1.0,0.61282946543714,2.0211566103842005,0.0,0.5,-1.6156864037525376,0.30546407762734235,2,,2,0.0,
China,2012,3,Upper_mid,China_2012,16.383798816691325,5.438079308923196,0.7,1.0,0.5,0.5,0.61282946543714,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,3,,2,0.0,
China,2012,3,Upper_mid,China_2012,10.973928964237542,4.0943445622221,0.4,1.0,0.5,0.5,0.61282946543714,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,2,,2,0.0,
China,2012,3,Upper_mid,China_2012,14.28551418721001,3.912023005428146,0.5,1.0,1.0,1.0,2.1602140991001226,2.0211566103842005,1.0,1.0,0.8519895800978436,1.6260655733515932,2,,2,30.0,
China,2012,3,Upper_mid,China_2012,11.107460356862063,9.615805480084347,0.3,1.0,0.75,1.0,1.3865217822686313,2.0211566103842005,1.0,1.0,0.8519895800978436,1.6260655733515932,3,,2,0.0,
China,2012,3,Upper_mid,China_2012,12.1840937388114,6.131226489483141,0.6,1.0,1.0,1.0,2.1602140991001226,2.0211566103842005,1.0,1.0,0.8519895800978436,1.6260655733515932,3,,2,0.0,
China,2012,3,Upper_mid,China_2012,12.89921982609012,2.70805020110221,0.0,0.0,0.25,0.5,-0.16086285139435139,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,1,,2,0.0,
China,2012,3,Upper_mid,China_2012,12.429216196844385,4.382026634673881,0.0,0.0,0.5,0.0,0.61282946543714,-0.7506042420676701,1.0,0.5,0.8519895800978436,0.30546407762734235,2,,2,0.0,
China,2012,3,Upper_mid,China_2012,12.53457671250221,4.276666119016055,0.0,0.0,1.0,1.0,2.1602140991001226,2.0211566103842005,1.0,1.0,0.8519895800978436,1.6260655733515932,2,,2,0.0,
China,2012,3,Upper_mid,China_2012,12.429216196844385,4.382026634673881,0.0,0.0,0.25,0.0,-0.16086285139435139,-0.7506042420676701,1.0,0.5,0.8519895800978436,0.30546407762734235,2,,2,0.0,
China,2012,3,Upper_mid,China_2012,12.429216196844385,5.298317366548036,0.0,0.0,0.25,0.5,-0.16086285139435139,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,3,,1,0.0,
China,2012,3,Upper_mid,China_2012,12.082019996860195,3.4011973816621555,0.0,0.0,0.25,0.0,-0.16086285139435139,-0.7506042420676701,1.0,0.5,0.8519895800978436,0.30546407762734235,1,,2,0.0,
China,2012,3,Upper_mid,China_2012,12.834681304952548,4.564348191467836,0.5,1.0,0.75,0.5,1.3865217822686313,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,2,,2,0.0,
China,2012,3,Upper_mid,China_2012,14.175951984698484,3.970291913552122,0.1,1.0,0.25,0.0,-0.16086285139435139,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,2,,2,0.0,
China,2012,3,Upper_mid,China_2012,12.393671259424972,5.752572638825633,0.3,1.0,0.75,0.5,1.3865217822686313,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,3,,2,0.0,
China,2012,3,Upper_mid,China_2012,12.91264284642226,5.91350300563827,0.2,1.0,0.75,0.5,1.3865217822686313,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,3,,2,0.0,
China,2012,3,Upper_mid,China_2012,12.493754717981954,4.0943445622221,0.0,0.0,1.0,1.0,2.1602140991001226,2.0211566103842005,1.0,1.0,0.8519895800978436,1.6260655733515932,2,,2,0.0,
China,2012,3,Upper_mid,China_2012,15.01948336229021,4.787491742782046,0.9,1.0,0.25,0.5,-0.16086285139435139,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,2,,2,100.0,
China,2012,3,Upper_mid,China_2012,12.771386454580234,3.912023005428146,0.0,0.0,0.25,0.5,-0.16086285139435139,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,2,,2,0.0,
China,2012,3,Upper_mid,China_2012,11.002099841204238,5.991464547107982,0.3,1.0,1.0,1.0,2.1602140991001226,2.0211566103842005,1.0,1.0,0.8519895800978436,1.6260655733515932,3,,2,0.0,
China,2012,3,Upper_mid,China_2012,13.34550692871854,2.772588722239781,0.0,0.0,0.25,0.5,-0.16086285139435139,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,1,,2,0.0,
China,2012,3,Upper_mid,China_2012,11.667076144797488,2.8903717578961645,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,1.0,0.5,0.8519895800978436,0.30546407762734235,1,,2,0.0,
China,2012,3,Upper_mid,China_2012,12.89921982609012,3.912023005428146,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,1.0,0.5,0.8519895800978436,0.30546407762734235,2,,2,0.0,
China,2012,3,Upper_mid,China_2012,12.834681304952548,3.688879454113936,0.0,0.0,0.5,0.5,0.61282946543714,0.6352761841582654,1.0,1.0,0.8519895800978436,1.6260655733515932,2,,2,0.0,
China,2012,3,Upper_mid,China_2012,12.642790297142442,3.737669618283368,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,1.0,0.5,0.8519895800978436,0.30546407762734235,2,,2,0.0,
China,2012,3,Upper_mid,China_2012,12.206072645530174,4.0943445622221,0.0,0.0,0.25,0.5,-0.16086285139435139,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,2,,2,0.0,
China,2012,3,Upper_mid,China_2012,16.06930548678889,5.3471075307174685,0.0,0.0,0.25,0.5,-0.16086285139435139,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,3,,2,0.0,
China,2012,3,Upper_mid,China_2012,11.761386824268728,4.356708826689592,1.0,1.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,1.0,0.5,0.8519895800978436,0.30546407762734235,3,,2,0.0,
China,2012,3,Upper_mid,China_2012,11.566992686240503,5.19295685089021,0.3,1.0,0.25,0.5,-0.16086285139435139,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,1,,2,0.0,
China,2012,3,Upper_mid,China_2012,13.004580341747946,2.8903717578961645,0.0,0.0,0.25,0.5,-0.16086285139435139,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,1,,2,0.0,
China,2012,3,Upper_mid,China_2012,12.89921982609012,3.912023005428146,0.0,0.0,0.25,0.5,-0.16086285139435139,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,1,,2,0.0,
China,2012,3,Upper_mid,China_2012,12.765688433465597,4.382026634673881,0.0,0.0,0.25,0.5,-0.16086285139435139,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,2,,2,0.0,
China,2012,3,Upper_mid,China_2012,12.562747589468906,4.653960350157523,0.0,0.0,0.25,0.5,-0.16086285139435139,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,2,,2,0.0,
China,2012,3,Upper_mid,China_2012,12.24689464005043,4.564348191467836,0.2,1.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,1.0,0.5,0.8519895800978436,0.30546407762734235,3,,2,0.0,
China,2012,3,Upper_mid,China_2012,10.819778284410283,4.787491742782046,0.2,1.0,1.0,1.0,2.1602140991001226,2.0211566103842005,1.0,1.0,0.8519895800978436,1.6260655733515932,2,,2,80.0,
China,2012,3,Upper_mid,China_2012,11.928440908931892,4.882801922586371,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,1.0,0.5,0.8519895800978436,0.30546407762734235,3,,2,0.0,
China,2012,3,Upper_mid,China_2012,11.512925464970229,8.006367567650246,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,3,,2,0.0,
China,2012,3,Upper_mid,China_2012,13.122363377404328,4.787491742782046,0.0,0.0,0.25,0.5,-0.16086285139435139,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,3,,2,0.0,
China,2012,3,Upper_mid,China_2012,11.84939770159144,6.907755278982137,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,1.0,0.5,0.8519895800978436,0.30546407762734235,3,,2,0.0,
China,2012,3,Upper_mid,China_2012,12.206072645530174,2.8903717578961645,0.15,1.0,0.5,0.5,0.61282946543714,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,1,,2,0.0,
China,2012,3,Upper_mid,China_2012,11.982929094215963,4.31748811353631,0.0,0.0,0.25,0.5,-0.16086285139435139,0.6352761841582654,0.0,0.0,-1.6156864037525376,-1.0151374180969084,2,,2,0.0,
China,2012,3,Upper_mid,China_2012,13.16158409055761,3.912023005428146,0.0,0.0,0.25,0.5,-0.16086285139435139,0.6352761841582654,0.0,0.0,-1.6156864037525376,-1.0151374180969084,2,,2,0.0,
China,2012,3,Upper_mid,China_2012,14.16381725223249,4.0943445622221,0.0,0.0,0.25,0.5,-0.16086285139435139,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,2,,2,0.0,
China,2012,3,Upper_mid,China_2012,12.834681304952548,4.787491742782046,0.0,0.0,0.25,0.5,-0.16086285139435139,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,3,,2,0.0,
China,2012,3,Upper_mid,China_2012,11.512925464970229,5.010635294096256,0.0,0.0,0.25,0.5,-0.16086285139435139,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,3,,2,0.0,
China,2012,3,Upper_mid,China_2012,12.24689464005043,4.787491742782046,0.0,0.0,0.25,0.5,-0.16086285139435139,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,3,,2,0.0,
China,2012,3,Upper_mid,China_2012,13.84368143493097,3.555348061489413,0.0,0.0,0.75,0.5,1.3865217822686313,0.6352761841582654,0.0,0.0,-1.6156864037525376,-1.0151374180969084,1,,2,0.0,
China,2012,3,Upper_mid,China_2012,13.235692062711331,3.912023005428146,0.0,0.0,0.75,0.5,1.3865217822686313,0.6352761841582654,0.0,0.0,-1.6156864037525376,-1.0151374180969084,1,,2,0.0,
China,2012,3,Upper_mid,China_2012,12.636855561622628,4.174387269895637,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,2,,2,0.0,
China,2012,3,Upper_mid,China_2012,13.390627363999007,4.867534450455582,0.0,0.0,0.25,0.5,-0.16086285139435139,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,2,,2,0.0,
China,2012,3,Upper_mid,China_2012,11.84939770159144,5.298317366548036,0.0,0.0,0.25,0.5,-0.16086285139435139,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,2,,2,0.0,
China,2012,3,Upper_mid,China_2012,17.108494354986195,4.867534450455582,0.0,0.0,0.5,0.5,0.61282946543714,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,3,,2,0.0,
China,2012,3,Upper_mid,China_2012,12.141534124392605,6.684611727667927,0.1,1.0,0.25,0.5,-0.16086285139435139,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,3,,2,0.0,
China,2012,3,Upper_mid,China_2012,13.781609006288592,8.699514748210191,0.3,1.0,0.75,0.5,1.3865217822686313,0.6352761841582654,0.0,0.0,-1.6156864037525376,-1.0151374180969084,3,,1,0.0,
China,2012,3,Upper_mid,China_2012,13.88627962885248,5.010635294096256,0.0,0.0,1.0,1.0,2.1602140991001226,2.0211566103842005,1.0,1.0,0.8519895800978436,1.6260655733515932,1,,2,0.0,
China,2012,3,Upper_mid,China_2012,12.562747589468906,3.332204510175204,0.0,0.0,0.5,0.5,0.61282946543714,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,3,,2,0.0,
China,2012,3,Upper_mid,China_2012,12.75945788371496,3.1354942159291497,0.0,0.0,0.25,0.0,-0.16086285139435139,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,2,,2,0.0,
China,2012,3,Upper_mid,China_2012,13.479038321343062,4.941642422609304,0.0,0.0,0.5,1.0,0.61282946543714,2.0211566103842005,1.0,1.0,0.8519895800978436,1.6260655733515932,3,,2,0.0,
China,2012,3,Upper_mid,China_2012,12.011916631089216,2.833213344056216,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,1,,2,0.0,
China,2012,3,Upper_mid,China_2012,12.924537634074408,4.356708826689592,0.4,1.0,0.75,1.0,1.3865217822686313,2.0211566103842005,1.0,1.0,0.8519895800978436,1.6260655733515932,2,,2,70.0,
China,2012,3,Upper_mid,China_2012,12.163961160180047,4.574710978503383,0.0,0.0,0.25,0.5,-0.16086285139435139,0.6352761841582654,0.0,0.0,-1.6156864037525376,-1.0151374180969084,2,,2,0.0,
China,2012,3,Upper_mid,China_2012,12.887523786326929,5.147494476813453,0.4,1.0,1.0,1.0,2.1602140991001226,2.0211566103842005,1.0,1.0,0.8519895800978436,1.6260655733515932,3,,2,100.0,
China,2012,3,Upper_mid,China_2012,12.141534124392605,4.718498871295094,0.0,0.0,0.25,0.5,-0.16086285139435139,0.6352761841582654,0.0,0.0,-1.6156864037525376,-1.0151374180969084,3,,2,0.0,
China,2012,3,Upper_mid,China_2012,11.84939770159144,3.912023005428146,0.0,0.0,0.3333333333333333,1.0,0.097034587549479,2.0211566103842005,0.0,0.0,-1.6156864037525376,-1.0151374180969084,1,,2,0.0,
China,2012,3,Upper_mid,China_2012,11.512925464970229,2.302585092994046,1.0,1.0,1.0,1.0,2.1602140991001226,2.0211566103842005,1.0,1.0,0.8519895800978436,1.6260655733515932,1,,1,100.0,
China,2012,3,Upper_mid,China_2012,11.4259140879806,4.787491742782046,0.0,0.0,0.25,0.5,-0.16086285139435139,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,2,,2,20.0,
China,2012,3,Upper_mid,China_2012,15.01948336229021,3.4011973816621555,0.0,0.0,0.25,0.5,-0.16086285139435139,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,2,,2,0.0,
China,2012,3,Upper_mid,China_2012,13.63318900117032,3.4011973816621555,0.0,0.0,0.25,0.5,-0.16086285139435139,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,2,,2,0.0,
China,2012,3,Upper_mid,China_2012,9.392661928770137,7.600902459542082,0.0,0.0,0.25,0.5,-0.16086285139435139,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,3,,2,0.0,
China,2012,3,Upper_mid,China_2012,11.698108254045216,8.157657015196472,0.0,0.0,0.25,0.5,-0.16086285139435139,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,3,,2,0.0,
China,2012,3,Upper_mid,China_2012,14.390874702867835,4.499809670330265,0.3,1.0,0.5,0.5,0.61282946543714,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,2,,2,0.0,
China,2012,3,Upper_mid,China_2012,11.082142548877776,5.298317366548036,0.0,0.0,0.25,0.5,-0.16086285139435139,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,3,,2,0.0,
China,2012,3,Upper_mid,China_2012,12.22157683206614,9.680344001221918,0.4,1.0,1.0,1.0,2.1602140991001226,2.0211566103842005,1.0,1.0,0.8519895800978436,1.6260655733515932,3,,2,0.0,
China,2012,3,Upper_mid,China_2012,12.360223325357431,2.4849066497880004,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,1,,2,0.0,
China,2012,3,Upper_mid,China_2012,12.716898269296165,3.58351893845611,0.0,0.0,0.25,0.5,-0.16086285139435139,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,2,,2,0.0,
China,2012,3,Upper_mid,China_2012,12.93200964891311,4.31748811353631,0.2,1.0,0.25,0.5,-0.16086285139435139,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,2,,2,0.0,
China,2012,3,Upper_mid,China_2012,13.594159657264584,6.728628613084702,0.0,0.0,1.0,1.0,2.1602140991001226,2.0211566103842005,1.0,1.0,0.8519895800978436,1.6260655733515932,3,,2,0.0,
China,2012,3,Upper_mid,China_2012,12.58380099866674,5.796057750765372,0.2,1.0,0.5,0.5,0.61282946543714,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,3,,2,0.0,
China,2012,3,Upper_mid,China_2012,12.59911523363978,4.90527477843843,0.0,0.0,0.25,0.0,-0.16086285139435139,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,3,,2,0.0,
China,2012,3,Upper_mid,China_2012,12.429216196844385,2.8903717578961645,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,1,,2,0.0,
China,2012,3,Upper_mid,China_2012,12.239974197205855,4.060443010546419,0.0,0.0,0.5,0.5,0.61282946543714,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,2,,2,0.0,
China,2012,3,Upper_mid,China_2012,12.834681304952548,4.382026634673881,0.0,0.0,0.25,0.5,-0.16086285139435139,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,2,,2,0.0,
China,2012,3,Upper_mid,China_2012,12.834681304952548,5.991464547107982,0.0,0.0,0.25,0.5,-0.16086285139435139,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,3,,2,0.0,
China,2012,3,Upper_mid,China_2012,13.363525434221216,4.700480365792417,0.3,1.0,0.25,0.0,-0.16086285139435139,-0.7506042420676701,1.0,0.5,0.8519895800978436,0.30546407762734235,3,,2,0.0,
China,2012,3,Upper_mid,China_2012,12.206072645530174,3.4011973816621555,0.0,0.0,0.25,0.5,-0.16086285139435139,0.6352761841582654,0.0,0.0,-1.6156864037525376,-1.0151374180969084,2,,2,0.0,
China,2012,3,Upper_mid,China_2012,13.027053197600004,3.091042453358316,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,1.0,0.5,0.8519895800978436,0.30546407762734235,2,,2,0.0,
China,2012,3,Upper_mid,China_2012,12.429216196844385,4.787491742782046,0.4,1.0,0.25,0.5,-0.16086285139435139,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,3,,2,0.0,
China,2012,3,Upper_mid,China_2012,13.776289844810991,4.6443908991413725,0.7,1.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,1.0,0.5,0.8519895800978436,0.30546407762734235,3,,2,0.0,
China,2012,3,Upper_mid,China_2012,13.568650480032748,4.852030263919617,0.1,1.0,0.75,0.5,1.3865217822686313,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,3,,1,24.0,
China,2012,3,Upper_mid,China_2012,13.681979165339753,2.079441541679836,0.0,0.0,0.25,0.5,-0.16086285139435139,0.6352761841582654,0.0,0.0,-1.6156864037525376,-1.0151374180969084,1,,2,0.0,
China,2012,3,Upper_mid,China_2012,10.819778284410283,2.302585092994046,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,1,,2,0.0,
China,2012,3,Upper_mid,China_2012,12.110762465725848,4.007333185232471,0.05,1.0,0.5,0.5,0.61282946543714,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,2,,1,0.0,
China,2012,3,Upper_mid,China_2012,12.89921982609012,2.995732273553991,0.0,0.0,0.75,0.5,1.3865217822686313,0.6352761841582654,0.0,0.0,-1.6156864037525376,-1.0151374180969084,2,,1,0.0,
China,2012,3,Upper_mid,China_2012,12.716898269296165,4.499809670330265,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,1.0,0.5,0.8519895800978436,0.30546407762734235,2,,2,0.0,
China,2012,3,Upper_mid,China_2012,11.54057699630074,4.672828834461906,0.0,0.0,0.75,0.5,1.3865217822686313,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,3,,2,0.0,
China,2012,3,Upper_mid,China_2012,11.943708381062685,4.867534450455582,0.0,0.0,0.25,0.5,-0.16086285139435139,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,3,,1,0.0,
China,2012,3,Upper_mid,China_2012,13.017002861746503,5.298317366548036,0.0,0.0,0.75,0.5,1.3865217822686313,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,3,,1,0.0,
China,2012,3,Upper_mid,China_2012,12.388394202324127,3.912023005428146,0.0,0.0,0.25,0.5,-0.16086285139435139,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,1,,2,0.0,
China,2012,3,Upper_mid,China_2012,12.691580461311874,2.995732273553991,0.0,0.0,0.25,0.5,-0.16086285139435139,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,2,,2,0.0,
China,2012,3,Upper_mid,China_2012,13.122363377404328,4.0943445622221,0.0,0.0,0.5,0.5,0.61282946543714,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,2,,2,0.0,
China,2012,3,Upper_mid,China_2012,14.939440654616671,4.867534450455582,0.0,0.0,0.75,1.0,1.3865217822686313,2.0211566103842005,1.0,1.0,0.8519895800978436,1.6260655733515932,3,,2,0.0,
